PLAYER,SEASON,TOTAL,SOLO,AST,SCK,SFTY,PDEF,INT,YDS,AVG,LNG,TDS,FF,FR
Dwight Drane,1987,32.0,20.0,7.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Dwight Drane,1988,26.0,22.0,1.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Drane,1989,15.0,11.0,3.0,0.0,0.0,4.0,1.0,25.0,25.0,25.0,0.0,0.0,0.0
Dwight Drane,1990,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Drane,1991,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Freeney,2002,48.0,42.0,1.0,14.0,0.0,1.0,0.0,0.0,,,0.0,9.0,1.0
Dwight Freeney,2003,36.0,25.0,4.0,12.0,0.0,1.0,0.0,0.0,,,0.0,5.0,2.0
Dwight Freeney,2004,37.0,29.0,4.0,17.0,0.0,3.0,0.0,0.0,,,0.0,4.0,0.0
Dwight Freeney,2005,35.0,27.0,5.0,12.0,0.0,3.0,0.0,0.0,,,0.0,6.0,0.0
Dwight Freeney,2006,34.0,24.0,4.0,7.5,0.0,3.0,0.0,0.0,,,0.0,5.0,1.0
Dwight Freeney,2007,21.0,14.0,3.0,3.5,1.0,0.0,0.0,0.0,,,0.0,4.0,0.0
Dwight Freeney,2008,32.0,24.0,5.0,12.5,0.0,0.0,0.0,0.0,,,0.0,4.0,0.0
Dwight Freeney,2009,32.0,20.0,9.0,14.5,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Dwight Freeney,2010,30.0,24.0,5.0,10.0,0.0,2.0,0.0,0.0,,,0.0,5.0,0.0
Dwight Freeney,2011,23.0,16.0,7.0,11.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Dwight Freeney,2012,13.0,10.0,3.0,5.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Dwight Freeney,2013,3.0,2.0,1.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Freeney,2014,11.0,5.0,4.0,3.5,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Dwight Freeney,2015,10.0,9.0,1.0,9.0,0.0,0.0,0.0,0.0,,,0.0,3.0,0.0
Dwight Freeney,2016,12.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Freeney,2017,3.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Harrison,1973,0.0,0.0,0.0,0.0,0.0,0.0,5.0,117.0,23.5,38.0,1.0,0.0,1.0
Dwight Harrison,1974,3.0,3.0,0.0,0.0,0.0,1.0,1.0,24.0,24.0,24.0,0.0,0.0,0.0
Dwight Harrison,1975,0.0,0.0,0.0,0.0,0.0,0.0,8.0,99.0,13.1,40.0,0.0,0.0,0.0
Dwight Harrison,1976,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,18.0,18.0,0.0,0.0,0.0
Dwight Harrison,1977,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Dwight Harrison,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Harrison,1979,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0
Dwight Hicks,1979,0.0,0.0,0.0,0.0,0.0,0.0,5.0,57.0,11.6,29.0,0.0,0.0,1.0
Dwight Hicks,1980,0.0,0.0,0.0,0.0,0.0,0.0,4.0,73.0,18.2,44.0,0.0,0.0,2.0
Dwight Hicks,1981,62.0,48.0,6.0,0.0,0.0,19.0,10.0,266.0,24.4,72.0,1.0,1.0,3.0
Dwight Hicks,1982,34.0,25.0,7.0,0.0,0.0,9.0,3.0,5.0,1.8,3.0,0.0,0.0,0.0
Dwight Hicks,1983,68.0,50.0,10.0,0.0,0.0,11.0,3.0,124.0,41.3,62.0,2.0,2.0,2.0
Dwight Hicks,1984,82.0,61.0,12.0,0.0,0.0,30.0,4.0,42.0,10.5,29.0,0.0,0.0,2.0
Dwight Hicks,1985,71.0,60.0,5.0,1.0,0.0,25.0,4.0,68.0,17.0,25.0,0.0,1.0,2.0
Dwight Hicks,1986,26.0,19.0,3.0,0.0,0.0,2.0,2.0,16.0,8.0,16.0,0.0,1.0,0.0
Dwight Hollier,1992,51.0,43.0,7.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,3.0
Dwight Hollier,1993,66.0,58.0,8.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,1.0
Dwight Hollier,1994,43.0,34.0,9.0,0.0,0.0,2.0,1.0,36.0,36.0,36.0,0.0,0.0,0.0
Dwight Hollier,1995,47.0,36.0,11.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Dwight Hollier,1996,54.0,42.0,12.0,1.0,0.0,1.0,1.0,11.0,11.0,11.0,0.0,1.0,0.0
Dwight Hollier,1997,45.0,22.0,23.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Hollier,1998,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dwight Hollier,1999,23.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Dwight Hollier,2000,96.0,49.0,21.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Johnson,2000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Johnson,2002,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight Lowery,2008,82.0,62.0,13.0,0.0,0.0,19.0,2.0,15.0,7.5,15.0,0.0,5.0,0.0
Dwight Lowery,2009,41.0,31.0,3.0,0.0,0.0,14.0,4.0,41.0,10.2,34.0,0.0,1.0,1.0
Dwight Lowery,2010,33.0,27.0,4.0,2.0,0.0,10.0,3.0,87.0,29.0,41.0,2.0,0.0,2.0
Dwight Lowery,2011,38.0,28.0,9.0,1.0,0.0,8.0,2.0,26.0,13.0,30.0,0.0,0.0,1.0
Dwight Lowery,2012,41.0,31.0,8.0,0.0,0.0,6.0,2.0,22.0,11.0,21.0,0.0,0.0,1.0
Dwight Lowery,2013,9.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Dwight Lowery,2014,83.0,63.0,19.0,1.0,0.0,6.0,2.0,21.0,10.5,21.0,0.0,2.0,1.0
Dwight Lowery,2015,80.0,58.0,20.0,1.0,0.0,10.0,4.0,96.0,16.2,69.0,1.0,0.0,0.0
Dwight Lowery,2016,65.0,46.0,11.0,0.0,0.0,9.0,1.0,25.0,25.0,25.0,0.0,1.0,1.0
Dwight Smith,2001,27.0,20.0,1.0,0.0,0.0,3.0,0.0,0.0,,,0.0,1.0,2.0
Dwight Smith,2002,54.0,47.0,2.0,0.0,0.0,12.0,7.0,139.0,14.9,50.0,2.0,1.0,1.0
Dwight Smith,2003,73.0,52.0,12.0,0.0,0.0,10.0,5.0,3.0,0.4,3.0,0.0,1.0,0.0
Dwight Smith,2004,83.0,62.0,11.0,0.0,0.0,13.0,3.0,13.0,4.3,13.0,0.0,3.0,0.0
Dwight Smith,2005,72.0,48.0,10.0,1.0,0.0,7.0,2.0,53.0,26.5,28.0,0.0,2.0,0.0
Dwight Smith,2006,79.0,52.0,16.0,1.0,0.0,6.0,4.0,81.0,26.3,47.0,0.0,1.0,1.0
Dwight Smith,2007,51.0,39.0,7.0,0.0,0.0,9.0,4.0,112.0,18.7,93.0,1.0,1.0,0.0
Dwight Smith,2008,46.0,33.0,9.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Dwight White,1971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dwight White,1972,16.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Dwight White,1973,2.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,5.0,8.0,0.0,0.0,0.0
Dwight White,1974,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight White,1975,9.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dwight White,1976,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dwight White,1977,1.0,1.0,0.0,0.0,0.0,0.0,2.0,27.0,13.5,19.0,0.0,0.0,0.0
Dwight White,1978,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dwight White,1979,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dwight White,1980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Bradley,2017,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Cole,2017,51.0,24.0,23.0,1.0,0.0,4.0,2.0,28.0,14.0,25.0,1.0,0.0,0.0
Dylan Cole,2018,21.0,16.0,3.0,0.0,0.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Cole,2019,24.0,15.0,6.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Dylan Cole,2020,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Cole,2021,16.0,8.0,4.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Dylan Cole,2022,66.0,33.0,17.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Cole,2023,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Donahue,2017,9.0,2.0,2.0,0.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Horton,2023,15.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Dylan Mabin,2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Mabin,2020,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Mabin,2021,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dylan Moses,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dymonte Thomas,2017,16.0,9.0,7.0,0.0,0.0,1.0,1.0,58.0,58.0,58.0,1.0,1.0,1.0
Dymonte Thomas,2018,25.0,16.0,5.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Dymonte Thomas,2019,13.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dyontae Johnson,2023,15.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dyshod Carter,2001,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dyshod Carter,2004,28.0,20.0,0.0,0.0,0.0,4.0,0.0,0.0,,,0.0,2.0,2.0
Dyshod Carter,2005,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E A Dobry,1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E Bobadash,1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Biggers,2009,10.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Biggers,2010,68.0,53.0,6.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
E J Biggers,2011,63.0,56.0,5.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
E J Biggers,2012,51.0,38.0,10.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
E J Biggers,2013,42.0,23.0,12.0,0.0,0.0,3.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0
E J Biggers,2014,41.0,30.0,7.0,0.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
E J Biggers,2015,54.0,45.0,8.0,0.0,0.0,8.0,0.0,0.0,,,0.0,0.0,0.0
E J Gaines,2014,80.0,62.0,10.0,0.0,0.0,15.0,3.0,12.0,4.0,12.0,0.0,0.0,1.0
E J Gaines,2016,61.0,50.0,10.0,0.0,0.0,7.0,0.0,0.0,,,0.0,1.0,1.0
E J Gaines,2017,65.0,48.0,12.0,0.0,0.0,13.0,2.0,1.0,0.5,1.0,0.0,3.0,0.0
E J Gaines,2018,15.0,11.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E J Henderson,2003,32.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
E J Henderson,2004,105.0,58.0,31.0,1.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0
E J Henderson,2005,75.0,43.0,21.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
E J Henderson,2006,110.0,74.0,33.0,3.0,0.0,4.0,2.0,48.0,24.0,45.0,1.0,1.0,2.0
E J Henderson,2007,118.0,81.0,24.0,4.5,0.0,4.0,0.0,0.0,,,0.0,3.0,2.0
E J Henderson,2008,42.0,28.0,6.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
E J Henderson,2009,89.0,53.0,21.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
E J Henderson,2010,113.0,63.0,38.0,1.0,0.0,4.0,3.0,10.0,2.5,10.0,0.0,1.0,1.0
E J Henderson,2011,117.0,79.0,34.0,2.0,0.0,3.0,0.0,0.0,,,0.0,4.0,0.0
E J Holub,1961,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
E J Holub,1962,7.0,7.0,0.0,0.0,0.0,1.0,3.0,51.0,17.0,43.0,0.0,0.0,3.0
E J Holub,1963,0.0,0.0,0.0,0.0,0.0,0.0,5.0,60.0,12.0,24.0,0.0,0.0,1.0
E J Holub,1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Holub,1965,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,2.0
E J Holub,1966,11.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
E J Holub,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Junior,1981,39.0,30.0,4.0,0.0,0.0,6.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
E J Junior,1982,44.0,35.0,4.0,1.5,0.0,9.0,0.0,0.0,,,0.0,0.0,1.0
E J Junior,1983,63.0,52.0,5.0,7.5,0.0,8.0,3.0,27.0,9.0,19.0,0.0,0.0,1.0
E J Junior,1984,118.0,97.0,11.0,9.5,0.0,7.0,1.0,18.0,18.0,18.0,0.0,1.0,0.0
E J Junior,1985,92.0,74.0,8.0,2.0,0.0,12.0,5.0,109.0,21.8,53.0,0.0,1.0,0.0
E J Junior,1986,37.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,2.0,1.0
E J Junior,1987,42.0,38.0,1.0,2.0,0.0,3.0,1.0,25.0,25.0,25.0,0.0,1.0,2.0
E J Junior,1988,47.0,34.0,5.0,2.0,0.0,7.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0
E J Junior,1989,40.0,31.0,6.0,1.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
E J Junior,1990,22.0,21.0,0.0,6.0,0.0,1.0,0.0,0.0,,,0.0,3.0,0.0
E J Junior,1991,29.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
E J Junior,1992,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Junior,1993,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Speed,2019,27.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Speed,2020,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
E J Speed,2021,31.0,20.0,4.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
E J Speed,2022,70.0,35.0,27.0,1.0,0.0,3.0,0.0,0.0,,,0.0,2.0,0.0
E J Speed,2023,109.0,68.0,26.0,1.0,0.0,4.0,0.0,0.0,,,0.0,3.0,0.0
E J Wilson,2010,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Allen,1987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Christy,1966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Christy,1967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Christy,1968,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0
Earl Cochran,2006,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Cochran,2007,26.0,7.0,6.0,1.0,0.0,4.0,0.0,0.0,,,0.0,1.0,1.0
Earl Cochran,2008,22.0,12.0,5.0,2.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Earl Douthitt,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Duvall,1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Duvall,1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Duvall,1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Edwards,1969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Earl Edwards,1970,4.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Earl Edwards,1971,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Earl Edwards,1972,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Earl Edwards,1973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Edwards,1974,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Edwards,1975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Earl Edwards,1976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Edwards,1977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Earl Edwards,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Edwards,1979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Ettenhaus,1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Earl Faison,1961,2.0,2.0,0.0,0.0,0.0,0.0,2.0,14.0,7.0,8.0,0.0,0.0,1.0
Earl Faison,1962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,30.0,30.0,0.0,0.0,2.0
Earl Faison,1963,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Earl Faison,1964,6.0,5.0,0.0,0.0,0.0,1.0,1.0,42.0,42.0,42.0,1.0,0.0,2.0
Earl Faison,1965,4.0,2.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,1.0,0.0,3.0
