PLAYER,SEASON,REC,YDS,AVG,LNG,TD,ATT,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Brandin Cooks,2015,91.0,1302.0,14.8,71.0,11.0,9.0,25.0,2.9,11.0,0.0,1.0,0.0
Brandin Cooks,2016,80.0,1220.0,15.8,98.0,8.0,6.0,30.0,5.3,11.0,0.0,1.0,0.0
Brandin Cooks,2017,77.0,1252.0,16.4,64.0,7.0,10.0,41.0,4.7,13.0,0.0,0.0,0.0
Brandin Cooks,2018,99.0,1496.0,15.7,57.0,5.0,11.0,73.0,6.3,17.0,1.0,1.0,0.0
Brandin Cooks,2019,42.0,583.0,15.2,57.0,2.0,6.0,52.0,9.0,27.0,0.0,0.0,0.0
Brandin Cooks,2020,81.0,1150.0,14.5,57.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Brandin Cooks,2021,93.0,1050.0,10.7,52.0,6.0,2.0,21.0,10.5,16.0,0.0,0.0,0.0
Brandin Cooks,2022,57.0,699.0,12.5,44.0,3.0,2.0,7.0,3.5,5.0,0.0,0.0,0.0
Brandin Cooks,2023,60.0,704.0,10.9,37.0,8.0,6.0,41.0,6.8,14.0,0.0,1.0,0.0
Brandon Aiyuk,2020,60.0,748.0,12.5,49.0,5.0,6.0,77.0,14.1,38.0,2.0,0.0,0.0
Brandon Aiyuk,2021,66.0,964.0,14.7,43.0,5.0,6.0,25.0,4.2,8.0,0.0,2.0,1.0
Brandon Aiyuk,2022,84.0,1124.0,14.2,54.0,8.0,2.0,23.0,11.5,16.0,0.0,1.0,1.0
Brandon Aiyuk,2023,86.0,1541.0,18.2,76.0,8.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Barden,2012,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Barnes,2017,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Bostick,2013,11.0,160.0,16.4,26.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Bostick,2014,4.0,36.0,9.0,24.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Bostick,2016,11.0,91.0,8.4,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Childress,2005,3.0,32.0,10.7,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Childress,2006,2.0,7.0,3.5,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Christenson,2002,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Coleman,2014,5.0,50.0,10.0,17.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Coleman,2015,35.0,563.0,17.5,45.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Coleman,2016,36.0,373.0,10.4,38.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Coleman,2017,33.0,483.0,16.3,54.0,3.0,0.0,0.0,,,0.0,3.0,2.0
Brandon Dillon,2019,7.0,91.0,17.5,28.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Dillon,2020,1.0,6.0,6.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Dillon,2021,5.0,50.0,9.8,19.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Gibson,2009,84.0,844.0,9.7,23.0,2.0,0.0,0.0,,,0.0,4.0,2.0
Brandon Gibson,2010,61.0,710.0,12.2,41.0,4.0,3.0,28.0,10.2,14.0,0.0,0.0,0.0
Brandon Gibson,2011,39.0,539.0,17.3,83.0,2.0,2.0,16.0,8.0,11.0,0.0,0.0,0.0
Brandon Gibson,2012,53.0,719.0,13.9,34.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Gibson,2013,39.0,422.0,10.7,46.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Gibson,2014,33.0,337.0,10.3,40.0,2.0,0.0,0.0,,,0.0,2.0,0.0
Brandon James,2010,11.0,98.0,6.8,26.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Brandon LaFell,2010,41.0,514.0,14.0,44.0,1.0,2.0,66.0,33.0,60.0,0.0,0.0,0.0
Brandon LaFell,2011,38.0,689.0,21.2,91.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brandon LaFell,2012,47.0,730.0,17.0,62.0,4.0,3.0,35.0,11.7,25.0,0.0,1.0,0.0
Brandon LaFell,2013,57.0,703.0,12.4,79.0,6.0,3.0,21.0,7.0,9.0,0.0,1.0,0.0
Brandon LaFell,2014,93.0,1131.0,12.6,56.0,10.0,2.0,13.0,6.5,9.0,0.0,1.0,1.0
Brandon LaFell,2015,40.0,521.0,13.6,54.0,0.0,2.0,9.0,4.5,9.0,0.0,0.0,0.0
Brandon LaFell,2016,65.0,870.0,12.6,86.0,6.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0
Brandon LaFell,2017,56.0,583.0,10.7,45.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Brandon LaFell,2018,12.0,135.0,11.5,24.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2003,14.0,212.0,15.8,44.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2004,43.0,565.0,12.7,52.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2005,48.0,733.0,15.0,89.0,5.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Lloyd,2006,23.0,365.0,18.2,52.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Lloyd,2007,2.0,14.0,7.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2008,33.0,433.0,13.0,32.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2009,13.0,217.0,17.4,44.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2010,86.0,1532.0,18.2,71.0,12.0,1.0,-18.0,-18.0,-18.0,0.0,0.0,0.0
Brandon Lloyd,2011,152.0,2106.0,14.9,44.0,10.0,0.0,0.0,,,0.0,2.0,0.0
Brandon Lloyd,2012,87.0,1025.0,11.2,53.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Lloyd,2014,15.0,301.0,19.4,80.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon London,2008,14.0,154.0,10.8,29.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Manumaleuna,2001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Manumaleuna,2002,8.0,106.0,11.9,27.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Manumaleuna,2003,30.0,257.0,8.3,39.0,2.0,4.0,15.0,3.8,8.0,0.0,0.0,0.0
Brandon Manumaleuna,2004,16.0,192.0,11.5,48.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Manumaleuna,2006,14.0,91.0,6.0,19.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Brandon Manumaleuna,2007,13.0,107.0,6.5,40.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Manumaleuna,2008,17.0,149.0,9.3,17.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Marshall,2006,20.0,309.0,21.2,71.0,2.0,2.0,12.0,6.0,6.0,0.0,1.0,0.0
Brandon Marshall,2007,102.0,1325.0,13.8,68.0,7.0,5.0,57.0,10.4,24.0,0.0,3.0,1.0
Brandon Marshall,2008,114.0,1404.0,13.5,49.0,8.0,2.0,-4.0,-2.0,7.0,0.0,4.0,3.0
Brandon Marshall,2009,101.0,1120.0,11.8,75.0,10.0,7.0,39.0,6.2,14.0,0.0,0.0,0.0
Brandon Marshall,2010,94.0,1136.0,12.1,46.0,3.0,2.0,3.0,1.5,4.0,0.0,2.0,1.0
Brandon Marshall,2011,88.0,1350.0,16.0,65.0,7.0,1.0,13.0,13.0,13.0,0.0,2.0,2.0
Brandon Marshall,2012,126.0,1624.0,13.0,56.0,12.0,1.0,-2.0,-2.0,-2.0,0.0,2.0,0.0
Brandon Marshall,2013,104.0,1333.0,12.5,44.0,13.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Marshall,2014,71.0,793.0,10.7,47.0,9.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Marshall,2015,117.0,1609.0,13.7,69.0,14.0,0.0,0.0,,,0.0,3.0,2.0
Brandon Marshall,2016,61.0,796.0,12.4,41.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Marshall,2017,19.0,156.0,8.7,18.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Marshall,2018,14.0,170.0,11.4,27.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Middleton,2007,8.0,70.0,9.0,17.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Middleton,2008,7.0,139.0,19.4,50.0,2.0,0.0,0.0,,,0.0,3.0,0.0
Brandon Myers,2009,12.0,143.0,9.8,36.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Myers,2010,16.0,102.0,6.0,16.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Myers,2011,22.0,182.0,8.9,24.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Myers,2012,84.0,847.0,10.7,29.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Myers,2013,52.0,589.0,11.4,27.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Myers,2014,23.0,200.0,10.3,26.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Myers,2015,15.0,167.0,10.6,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Myers,2016,8.0,58.0,6.8,12.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Pettigrew,2009,31.0,355.0,11.3,30.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Pettigrew,2010,72.0,738.0,9.9,35.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Pettigrew,2011,91.0,876.0,10.0,27.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Pettigrew,2012,66.0,628.0,9.8,24.0,4.0,0.0,0.0,,,0.0,4.0,2.0
Brandon Pettigrew,2013,47.0,465.0,10.1,31.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Pettigrew,2014,11.0,81.0,7.4,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Pettigrew,2015,8.0,87.0,11.3,21.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Pettigrew,2016,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Powell,2018,27.0,232.0,7.4,41.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0
Brandon Powell,2019,5.0,80.0,15.6,24.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Powell,2020,12.0,69.0,5.8,13.0,2.0,2.0,7.0,3.5,4.0,0.0,2.0,1.0
Brandon Powell,2021,8.0,52.0,8.5,15.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Powell,2022,24.0,156.0,5.8,16.0,0.0,17.0,80.0,3.3,20.0,0.0,1.0,0.0
Brandon Powell,2023,32.0,357.0,10.2,28.0,1.0,5.0,17.0,3.4,9.0,0.0,1.0,1.0
Brandon Reilly,2017,11.0,139.0,13.8,21.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Reilly,2018,4.0,117.0,33.2,59.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Rideau,2005,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Rideau,2007,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Rideau,2008,5.0,127.0,28.3,51.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Shippen,2016,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,1999,1.0,28.0,28.0,28.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2000,18.0,275.0,15.9,38.0,3.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0
Brandon Stokley,2001,26.0,382.0,15.8,46.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
Brandon Stokley,2002,24.0,357.0,15.8,35.0,2.0,6.0,31.0,5.0,14.0,0.0,1.0,1.0
Brandon Stokley,2003,33.0,434.0,12.5,87.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2004,78.0,1174.0,14.9,69.0,10.0,0.0,0.0,,,0.0,1.0,1.0
Brandon Stokley,2005,42.0,556.0,13.6,45.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2006,8.0,85.0,9.8,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2007,40.0,635.0,16.6,58.0,5.0,1.0,-6.0,-6.0,-6.0,0.0,0.0,0.0
Brandon Stokley,2008,52.0,562.0,11.1,36.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2009,23.0,351.0,20.1,87.0,5.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2010,44.0,518.0,11.1,45.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2011,1.0,7.0,7.0,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2012,53.0,627.0,11.8,38.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Stokley,2013,16.0,158.0,9.0,27.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Tate,2009,0.0,0.0,,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0
Brandon Tate,2010,29.0,494.0,16.1,65.0,3.0,6.0,73.0,12.2,22.0,0.0,1.0,1.0
Brandon Tate,2011,3.0,41.0,13.7,21.0,0.0,0.0,0.0,,,0.0,3.0,1.0
Brandon Tate,2012,18.0,260.0,13.0,44.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0
Brandon Tate,2013,7.0,93.0,10.8,22.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Brandon Tate,2014,19.0,207.0,12.6,50.0,2.0,4.0,23.0,5.8,12.0,0.0,2.0,1.0
Brandon Tate,2015,7.0,147.0,22.3,55.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Tate,2016,12.0,166.0,13.4,34.0,0.0,3.0,48.0,16.0,30.0,0.0,0.0,0.0
Brandon Tate,2017,7.0,82.0,11.6,24.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Tate,2018,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Zylstra,2018,5.0,77.0,18.2,24.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Zylstra,2019,16.0,174.0,8.7,40.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Brandon Zylstra,2020,3.0,35.0,11.7,28.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Brandon Zylstra,2021,18.0,250.0,14.6,55.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brandon Zylstra,2022,2.0,32.0,16.0,24.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brant Bengen,1987,2.0,33.0,16.5,24.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Braxton Berrios,2018,1.0,3.0,3.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Braxton Berrios,2019,9.0,160.0,19.2,69.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Braxton Berrios,2020,37.0,394.0,12.2,43.0,3.0,3.0,29.0,10.5,15.0,0.0,0.0,0.0
Braxton Berrios,2021,48.0,448.0,9.9,46.0,2.0,7.0,40.0,5.4,11.0,2.0,1.0,1.0
Braxton Berrios,2022,20.0,181.0,9.9,25.0,1.0,9.0,91.0,10.3,25.0,2.0,1.0,0.0
Braxton Berrios,2023,33.0,298.0,9.3,22.0,2.0,1.0,11.0,11.0,11.0,0.0,1.0,0.0
Braxton Miller,2016,25.0,196.0,8.2,24.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
Braxton Miller,2017,22.0,172.0,7.1,57.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Braxton Miller,2018,11.0,122.0,11.3,22.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Braxton Miller,2019,7.0,43.0,6.2,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Braylon Edwards,2005,32.0,512.0,15.7,80.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Braylon Edwards,2006,61.0,884.0,13.3,75.0,6.0,3.0,7.0,2.3,8.0,0.0,0.0,0.0
Braylon Edwards,2007,80.0,1289.0,17.2,78.0,16.0,0.0,0.0,,,0.0,3.0,2.0
Braylon Edwards,2008,56.0,875.0,14.3,70.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Braylon Edwards,2009,104.0,1740.0,17.1,80.0,10.0,0.0,0.0,,,0.0,2.0,2.0
Braylon Edwards,2010,67.0,1134.0,19.6,74.0,8.0,1.0,4.0,4.0,4.0,0.0,2.0,1.0
Braylon Edwards,2011,19.0,246.0,12.7,32.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Braylon Edwards,2012,42.0,564.0,15.6,39.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Braylon Sanders,2022,6.0,69.0,11.3,28.0,0.0,1.0,-3.0,-3.0,-3.0,0.0,1.0,1.0
Braylon Sanders,2023,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brendan Langley,2019,2.0,14.0,7.0,8.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Brent Celek,2007,16.0,178.0,10.9,29.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brent Celek,2008,51.0,516.0,9.7,44.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Brent Celek,2009,83.0,1080.0,13.1,47.0,8.0,0.0,0.0,,,0.0,0.0,0.0
Brent Celek,2010,48.0,587.0,13.2,65.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Brent Celek,2011,65.0,829.0,11.4,73.0,6.0,0.0,0.0,,,0.0,0.0,0.0
Brent Celek,2012,60.0,712.0,11.0,34.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Brent Celek,2013,41.0,588.0,14.7,42.0,6.0,0.0,0.0,,,0.0,2.0,1.0
Brent Celek,2014,36.0,426.0,10.8,37.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Brent Celek,2015,28.0,405.0,12.5,60.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Brent Celek,2016,16.0,175.0,10.3,24.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Brent Celek,2017,15.0,154.0,10.8,28.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brent Jones,1987,3.0,42.0,14.0,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brent Jones,1988,10.0,74.0,7.7,18.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brent Jones,1989,48.0,577.0,13.4,36.0,7.0,0.0,0.0,,,0.0,1.0,0.0
Brent Jones,1990,63.0,896.0,14.0,67.0,5.0,0.0,0.0,,,0.0,2.0,2.0
Brent Jones,1991,27.0,417.0,15.6,41.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Brent Jones,1992,52.0,732.0,14.3,43.0,5.0,0.0,0.0,,,0.0,1.0,1.0
Brent Jones,1993,75.0,800.0,11.1,29.0,3.0,0.0,0.0,,,0.0,2.0,1.0
Brent Jones,1994,59.0,774.0,15.7,69.0,10.0,0.0,0.0,,,0.0,2.0,2.0
Brent Jones,1995,68.0,707.0,9.9,39.0,3.0,0.0,0.0,,,0.0,3.0,1.0
Brent Jones,1996,39.0,482.0,11.5,39.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brent Jones,1997,33.0,434.0,12.6,33.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Brent Novoselsky,1988,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brent Novoselsky,1989,4.0,11.0,2.8,6.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brent Novoselsky,1990,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brent Novoselsky,1991,4.0,27.0,6.8,8.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brent Novoselsky,1992,4.0,63.0,18.8,34.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brent Novoselsky,1993,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brent Novoselsky,1994,2.0,7.0,3.5,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Breshad Perriman,2015,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Breshad Perriman,2016,35.0,524.0,15.6,53.0,3.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Breshad Perriman,2017,10.0,77.0,7.3,14.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Breshad Perriman,2018,27.0,476.0,17.2,66.0,3.0,4.0,2.0,-0.8,7.0,0.0,0.0,0.0
Breshad Perriman,2019,39.0,671.0,16.7,44.0,6.0,2.0,16.0,8.0,13.0,0.0,0.0,0.0
Breshad Perriman,2020,30.0,505.0,17.0,53.0,3.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0
Breshad Perriman,2021,13.0,178.0,16.1,58.0,1.0,1.0,-3.0,-3.0,-3.0,0.0,0.0,0.0
Breshad Perriman,2022,9.0,110.0,10.1,28.0,1.0,2.0,-7.0,-3.5,0.0,0.0,2.0,1.0
Brett Bech,1996,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Bech,1997,3.0,50.0,16.7,22.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Bech,1998,14.0,264.0,15.8,72.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brett Bech,1999,4.0,65.0,15.5,23.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brett Brackett,2014,10.0,138.0,12.5,30.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Carolan,1994,2.0,10.0,5.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Carolan,1995,1.0,3.0,3.0,3.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Carolan,1996,4.0,48.0,12.0,21.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brett Perriman,1988,16.0,215.0,12.7,33.0,2.0,3.0,17.0,5.7,17.0,0.0,1.0,0.0
Brett Perriman,1989,20.0,356.0,18.5,47.0,0.0,1.0,-10.0,-10.0,-10.0,0.0,0.0,0.0
Brett Perriman,1990,37.0,393.0,9.5,29.0,2.0,0.0,0.0,,,0.0,2.0,1.0
Brett Perriman,1991,60.0,729.0,11.8,42.0,1.0,4.0,10.0,2.5,6.0,0.0,0.0,0.0
Brett Perriman,1992,69.0,810.0,10.7,40.0,4.0,0.0,0.0,,,0.0,1.0,0.0
Brett Perriman,1993,59.0,646.0,10.1,34.0,3.0,4.0,16.0,2.8,16.0,0.0,1.0,0.0
Brett Perriman,1994,60.0,823.0,13.7,46.0,5.0,10.0,82.0,8.0,25.0,0.0,1.0,1.0
Brett Perriman,1995,111.0,1514.0,13.8,91.0,9.0,5.0,48.0,9.6,16.0,0.0,1.0,1.0
Brett Perriman,1996,94.0,1021.0,11.2,44.0,5.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0
Brett Perriman,1997,52.0,810.0,15.1,27.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brett Pierce,2004,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Pierce,2005,2.0,15.0,7.5,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Swain,2009,3.0,25.0,9.2,12.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Swain,2010,14.0,236.0,13.0,77.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brett Swain,2011,2.0,15.0,7.5,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brevin Jordan,2021,23.0,207.0,8.6,27.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Brevin Jordan,2022,18.0,147.0,8.0,20.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brian Alford,1998,1.0,11.0,11.0,11.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Brian Alford,1999,1.0,7.0,7.0,7.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brian Baschnagel,1976,13.0,226.0,19.4,58.0,0.0,1.0,-12.0,-12.0,-12.0,0.0,1.0,0.0
Brian Baschnagel,1977,4.0,50.0,9.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Brian Baschnagel,1978,2.0,29.0,14.5,22.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
Brian Baschnagel,1979,33.0,490.0,14.1,54.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brian Baschnagel,1980,28.0,396.0,15.8,37.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brian Baschnagel,1981,34.0,554.0,18.3,72.0,3.0,1.0,10.0,10.0,10.0,0.0,2.0,1.0
Brian Baschnagel,1982,12.0,194.0,13.9,39.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Brian Baschnagel,1983,5.0,70.0,14.0,24.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0
Brian Baschnagel,1984,6.0,53.0,10.7,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Brian Blades,1988,45.0,760.0,17.2,55.0,8.0,5.0,24.0,4.8,12.0,0.0,1.0,0.0
Brian Blades,1989,77.0,1063.0,13.4,60.0,5.0,1.0,3.0,3.0,3.0,0.0,3.0,2.0
Brian Blades,1990,49.0,525.0,10.2,24.0,3.0,3.0,19.0,6.3,12.0,0.0,0.0,0.0
Brian Blades,1991,70.0,1003.0,14.0,52.0,2.0,2.0,17.0,8.5,11.0,0.0,1.0,1.0
Brian Blades,1992,19.0,256.0,13.6,37.0,1.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0
Brian Blades,1993,80.0,945.0,11.7,41.0,3.0,5.0,52.0,11.4,26.0,0.0,1.0,1.0
Brian Blades,1994,81.0,1086.0,13.5,45.0,4.0,2.0,32.0,16.0,40.0,0.0,1.0,0.0
Brian Blades,1995,77.0,1001.0,14.3,49.0,4.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0
Brian Blades,1996,43.0,556.0,13.0,80.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Brian Blades,1997,30.0,319.0,10.5,27.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Brian Blades,1998,15.0,184.0,13.5,47.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Brian Brennan,1984,35.0,455.0,16.3,52.0,3.0,0.0,0.0,,,0.0,1.0,1.0
Brian Brennan,1985,32.0,487.0,16.0,57.0,0.0,0.0,0.0,,,0.0,3.0,2.0
Brian Brennan,1986,63.0,979.0,14.7,57.0,7.0,0.0,0.0,,,0.0,1.0,1.0
Brian Brennan,1987,50.0,680.0,12.9,53.0,7.0,0.0,0.0,,,0.0,2.0,1.0
Brian Brennan,1988,48.0,613.0,12.7,33.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Brian Brennan,1989,34.0,362.0,11.0,38.0,2.0,0.0,0.0,,,0.0,1.0,0.0
Brian Brennan,1990,45.0,568.0,13.1,28.0,2.0,0.0,0.0,,,0.0,1.0,1.0
Brian Brennan,1991,31.0,325.0,10.0,30.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Brian Brennan,1992,40.0,392.0,10.1,21.0,2.0,0.0,0.0,,,0.0,0.0,0.0
