PLAYER,SEASON,FGBLK,FGLNG,FGATT,FGM,FGPCT,XPATT,XPM,XPPCT,XPBLK,KO,KOAVG,TB,RET,AVGRET
Chandler Catanzaro,2019,0.0,34.0,1.0,1.0,100.0,3.0,1.0,33.3,0.0,5.0,65.6,3.0,2.0,32.0
Charlie Baumann,1991,4.0,48.0,24.0,18.0,79.2,32.0,30.0,92.9,2.0,72.0,57.4,6.0,66.0,16.2
Charlie Baumann,1992,1.0,44.0,17.0,11.0,54.2,24.0,22.0,84.6,1.0,51.0,57.5,5.0,44.0,16.8
Charlie Durkee,1967,3.0,47.0,32.0,14.0,47.2,27.0,27.0,100.0,0.0,55.0,0.0,4.0,0.0,
Charlie Durkee,1968,2.0,42.0,37.0,19.0,51.9,27.0,27.0,100.0,0.0,54.0,0.0,2.0,0.0,
Charlie Durkee,1971,2.0,38.0,23.0,16.0,60.6,25.0,24.0,97.0,1.0,28.0,0.0,1.0,0.0,
Charlie Durkee,1972,1.0,36.0,9.0,3.0,27.8,9.0,9.0,100.0,0.0,18.0,0.0,0.0,0.0,
Charlie Gogolak,1966,1.0,47.0,34.0,22.0,68.2,41.0,39.0,97.3,1.0,41.0,0.0,3.0,0.0,
Charlie Gogolak,1967,2.0,30.0,4.0,1.0,25.0,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,
Charlie Gogolak,1968,1.0,37.0,19.0,9.0,54.6,31.0,30.0,97.6,1.0,25.0,0.0,2.0,0.0,
Charlie Gogolak,1970,1.0,32.0,7.0,2.0,20.8,5.0,5.0,100.0,0.0,13.0,0.0,0.0,0.0,
Charlie Gogolak,1971,3.0,51.0,21.0,12.0,55.5,28.0,28.0,100.0,0.0,54.0,0.0,5.0,0.0,
Charlie Gogolak,1972,0.0,42.0,8.0,6.0,83.3,9.0,9.0,100.0,0.0,20.0,0.0,4.0,0.0,
Chase McLaughlin,2019,1.0,54.0,26.0,21.0,85.3,31.0,31.0,100.0,0.0,27.0,61.9,15.0,10.0,18.2
Chase McLaughlin,2020,0.0,52.0,5.0,4.0,83.3,6.0,5.0,83.3,0.0,3.0,59.0,0.0,3.0,18.3
Chase McLaughlin,2021,1.0,57.0,26.0,19.0,70.2,42.0,40.0,94.4,1.0,80.0,62.9,37.0,42.0,21.2
Chase McLaughlin,2022,1.0,54.0,36.0,30.0,82.8,21.0,21.0,100.0,0.0,72.0,64.6,38.0,34.0,22.9
Chase McLaughlin,2023,2.0,57.0,41.0,38.0,92.6,43.0,43.0,100.0,0.0,2.0,67.0,1.0,1.0,22.0
Chester Marcol,1972,6.0,51.0,50.0,34.0,69.4,29.0,29.0,100.0,0.0,76.0,4.1,28.0,0.0,
Chester Marcol,1973,3.0,46.0,35.0,21.0,54.0,20.0,19.0,95.5,1.0,38.0,0.0,12.0,0.0,
Chester Marcol,1974,3.0,52.0,39.0,25.0,61.3,19.0,19.0,100.0,0.0,57.0,0.0,3.0,0.0,
Chester Marcol,1975,0.0,21.0,1.0,1.0,100.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,
Chester Marcol,1976,1.0,45.0,19.0,10.0,50.0,27.0,24.0,87.5,1.0,51.0,0.0,6.0,0.0,
Chester Marcol,1977,0.0,44.0,21.0,13.0,61.8,14.0,11.0,77.3,0.0,41.0,0.0,3.0,0.0,
Chester Marcol,1978,0.0,48.0,19.0,11.0,61.1,30.0,30.0,100.0,0.0,58.0,0.0,5.0,0.0,
Chester Marcol,1979,0.0,42.0,10.0,4.0,46.7,18.0,16.0,84.4,1.0,33.0,0.0,5.0,0.0,
Chester Marcol,1980,2.0,46.0,8.0,6.0,83.4,20.0,16.0,86.7,0.0,34.0,0.0,0.0,0.0,
Chet Adams,1939,0.0,0.0,0.0,0.0,,5.0,5.0,100.0,0.0,0.0,,0.0,0.0,
Chet Adams,1940,0.0,29.0,5.0,1.0,12.5,9.0,7.0,75.0,0.0,0.0,,0.0,0.0,
Chet Adams,1941,0.0,40.0,2.0,1.0,50.0,14.0,13.0,93.8,0.0,0.0,,0.0,0.0,
Chet Adams,1942,0.0,46.0,6.0,3.0,58.3,15.0,14.0,96.4,1.0,0.0,,0.0,0.0,
Chet Adams,1943,0.0,32.0,6.0,1.0,12.5,0.0,0.0,,0.0,0.0,,0.0,0.0,
Chip Lohmiller,1988,0.0,46.0,26.0,19.0,70.8,41.0,40.0,97.9,0.0,77.0,57.9,15.0,60.0,17.7
Chip Lohmiller,1989,0.0,48.0,40.0,29.0,75.0,41.0,41.0,100.0,0.0,86.0,59.9,10.0,74.0,20.1
Chip Lohmiller,1990,1.0,56.0,43.0,33.0,81.0,44.0,44.0,100.0,0.0,92.0,60.9,24.0,57.0,17.7
Chip Lohmiller,1991,0.0,53.0,53.0,37.0,68.9,68.0,68.0,100.0,0.0,123.0,62.5,40.0,70.0,18.5
Chip Lohmiller,1992,0.0,53.0,45.0,33.0,73.5,34.0,34.0,100.0,0.0,82.0,62.5,23.0,59.0,20.0
Chip Lohmiller,1993,0.0,51.0,28.0,16.0,52.7,26.0,24.0,94.2,0.0,56.0,62.5,20.0,35.0,19.8
Chip Lohmiller,1994,1.0,54.0,28.0,20.0,57.1,32.0,30.0,90.5,0.0,72.0,61.8,5.0,62.0,22.7
Chip Lohmiller,1995,0.0,51.0,14.0,8.0,75.0,13.0,11.0,90.3,0.0,33.0,63.0,1.0,31.0,17.8
Chip Lohmiller,1996,0.0,50.0,25.0,21.0,84.5,29.0,28.0,95.5,0.0,69.0,62.4,10.0,54.0,23.0
Chris Bahr,1976,2.0,51.0,27.0,14.0,47.6,42.0,39.0,92.4,0.0,70.0,0.0,4.0,0.0,
Chris Bahr,1977,0.0,47.0,27.0,19.0,75.0,26.0,25.0,97.9,0.0,58.0,0.0,9.0,0.0,
Chris Bahr,1978,3.0,52.0,30.0,16.0,51.2,29.0,26.0,90.6,0.0,61.0,0.0,10.0,0.0,
Chris Bahr,1979,0.0,55.0,23.0,13.0,47.4,42.0,40.0,97.0,1.0,73.0,0.0,9.0,0.0,
Chris Bahr,1980,1.0,48.0,44.0,25.0,63.0,56.0,53.0,91.2,0.0,84.0,12.6,11.0,6.0,14.5
Chris Bahr,1981,0.0,51.0,24.0,14.0,53.7,33.0,27.0,82.8,5.0,59.0,61.4,11.0,48.0,21.0
Chris Bahr,1982,1.0,43.0,20.0,12.0,51.5,38.0,37.0,98.2,0.0,61.0,58.3,13.0,43.0,19.6
Chris Bahr,1983,1.0,47.0,32.0,26.0,81.6,66.0,64.0,96.9,0.0,109.0,61.3,22.0,74.0,18.2
Chris Bahr,1984,3.0,50.0,27.0,20.0,69.2,43.0,41.0,93.8,1.0,80.0,63.2,16.0,61.0,17.6
Chris Bahr,1985,1.0,51.0,35.0,22.0,54.8,44.0,42.0,96.7,1.0,83.0,59.1,17.0,59.0,20.4
Chris Bahr,1986,2.0,52.0,28.0,21.0,73.3,36.0,36.0,100.0,0.0,74.0,59.7,11.0,63.0,16.0
Chris Bahr,1987,2.0,48.0,29.0,19.0,62.2,28.0,27.0,95.8,1.0,60.0,58.6,9.0,50.0,18.8
Chris Bahr,1988,1.0,50.0,29.0,18.0,48.7,39.0,37.0,91.1,2.0,73.0,57.6,10.0,60.0,20.7
Chris Bahr,1989,1.0,53.0,25.0,17.0,69.7,30.0,29.0,96.7,1.0,58.0,55.8,3.0,51.0,21.0
Chris Blewitt,2021,3.0,52.0,5.0,2.0,41.6,2.0,2.0,100.0,0.0,6.0,55.6,5.0,0.0,
Chris Boniol,1994,2.0,47.0,30.0,22.0,67.2,57.0,57.0,100.0,0.0,96.0,59.8,2.0,92.0,20.9
Chris Boniol,1995,0.0,51.0,35.0,33.0,94.1,59.0,57.0,92.6,0.0,95.0,60.4,3.0,88.0,18.7
Chris Boniol,1996,1.0,52.0,43.0,39.0,88.2,29.0,28.0,97.4,0.0,88.0,61.7,3.0,83.0,20.9
Chris Boniol,1997,0.0,49.0,31.0,22.0,67.7,33.0,33.0,100.0,0.0,62.0,59.5,1.0,58.0,23.8
Chris Boniol,1998,1.0,50.0,21.0,14.0,70.1,17.0,15.0,85.0,2.0,48.0,61.4,5.0,40.0,18.7
Chris Boniol,1999,0.0,46.0,18.0,11.0,52.1,18.0,17.0,88.9,0.0,28.0,51.3,1.0,24.0,14.2
Chris Boswell,2015,0.0,51.0,43.0,40.0,94.4,28.0,27.0,96.2,0.0,91.0,64.1,36.0,53.0,23.0
Chris Boswell,2016,1.0,49.0,36.0,32.0,91.8,46.0,44.0,92.2,0.0,110.0,62.0,58.0,46.0,23.5
Chris Boswell,2017,1.0,53.0,45.0,42.0,93.5,52.0,49.0,88.3,1.0,115.0,62.8,50.0,63.0,20.0
Chris Boswell,2018,1.0,50.0,27.0,20.0,71.9,55.0,50.0,92.6,0.0,100.0,63.1,52.0,48.0,21.0
Chris Boswell,2019,0.0,51.0,33.0,31.0,92.2,32.0,32.0,100.0,0.0,80.0,63.2,31.0,49.0,22.6
Chris Boswell,2020,0.0,59.0,21.0,20.0,97.2,40.0,36.0,86.9,1.0,79.0,63.1,46.0,31.0,23.1
Chris Boswell,2021,0.0,56.0,45.0,41.0,88.4,36.0,33.0,88.3,0.0,102.0,63.0,43.0,57.0,23.1
Chris Boswell,2022,2.0,59.0,34.0,24.0,68.8,20.0,20.0,100.0,0.0,57.0,60.8,24.0,31.0,21.7
Chris Boswell,2023,0.0,57.0,35.0,33.0,94.4,36.0,35.0,97.2,0.0,90.0,63.7,59.0,28.0,23.9
Chris Gardocki,1991,0.0,,0.0,0.0,,0.0,0.0,,0.0,20.0,55.3,2.0,13.0,21.2
Chris Gartner,1974,0.0,,0.0,0.0,,0.0,0.0,,0.0,49.0,0.0,5.0,0.0,
Chris Jacke,1989,1.0,52.0,28.0,22.0,78.5,42.0,42.0,100.0,0.0,78.0,59.6,14.0,63.0,21.4
Chris Jacke,1990,0.0,53.0,30.0,23.0,70.0,29.0,28.0,98.2,0.0,69.0,56.5,12.0,54.0,18.6
Chris Jacke,1991,0.0,53.0,24.0,18.0,78.5,31.0,31.0,100.0,0.0,63.0,60.1,15.0,46.0,21.0
Chris Jacke,1992,0.0,53.0,29.0,22.0,76.0,30.0,30.0,100.0,0.0,68.0,57.3,6.0,57.0,16.7
Chris Jacke,1993,0.0,54.0,39.0,32.0,79.2,41.0,41.0,100.0,0.0,91.0,56.8,8.0,77.0,20.4
Chris Jacke,1994,1.0,51.0,32.0,23.0,67.2,44.0,42.0,96.4,1.0,88.0,54.9,1.0,80.0,19.5
Chris Jacke,1995,1.0,51.0,30.0,22.0,80.3,53.0,53.0,100.0,0.0,4.0,64.2,0.0,4.0,20.8
Chris Jacke,1996,0.0,53.0,34.0,26.0,70.3,64.0,62.0,96.9,0.0,19.0,66.0,3.0,15.0,21.4
Chris Jacke,1997,0.0,0.0,0.0,0.0,,10.0,10.0,100.0,0.0,12.0,52.7,0.0,12.0,25.7
Chris Jacke,1998,0.0,52.0,16.0,12.0,81.3,11.0,11.0,100.0,0.0,26.0,63.6,0.0,26.0,20.2
Chris Jacke,1999,1.0,49.0,27.0,19.0,72.9,26.0,26.0,100.0,0.0,57.0,60.4,1.0,56.0,20.0
Chris Naggar,2021,0.0,37.0,3.0,2.0,75.0,2.0,1.0,50.0,0.0,7.0,64.0,3.0,4.0,23.2
Chuck Nelson,1983,4.0,41.0,11.0,5.0,42.9,37.0,33.0,88.9,2.0,55.0,60.1,3.0,52.0,20.2
Chuck Nelson,1984,0.0,47.0,5.0,3.0,66.7,14.0,14.0,100.0,0.0,24.0,56.2,3.0,21.0,25.8
Chuck Nelson,1986,2.0,53.0,28.0,22.0,78.1,47.0,44.0,94.4,2.0,85.0,58.2,6.0,79.0,19.4
Chuck Nelson,1987,1.0,51.0,33.0,22.0,68.1,46.0,45.0,98.7,0.0,83.0,55.2,7.0,55.0,18.6
Chuck Nelson,1988,1.0,49.0,27.0,21.0,70.8,54.0,52.0,92.7,0.0,93.0,56.7,2.0,80.0,19.1
Clint Stitser,2010,0.0,47.0,9.0,8.0,75.0,13.0,11.0,88.3,0.0,28.0,60.8,0.0,27.0,20.6
Cody Parkey,2014,0.0,54.0,41.0,37.0,93.2,57.0,57.0,100.0,0.0,115.0,65.5,55.0,60.0,22.6
Cody Parkey,2015,0.0,48.0,11.0,8.0,78.3,14.0,13.0,95.0,0.0,27.0,61.3,10.0,15.0,21.9
Cody Parkey,2016,0.0,51.0,26.0,21.0,88.5,28.0,26.0,92.6,0.0,68.0,62.5,38.0,26.0,21.3
Cody Parkey,2017,0.0,54.0,25.0,23.0,90.5,32.0,29.0,87.5,0.0,74.0,61.5,33.0,36.0,19.9
Cody Parkey,2018,1.0,50.0,45.0,34.0,75.0,58.0,55.0,95.0,0.0,120.0,63.4,78.0,40.0,23.4
Cody Parkey,2019,0.0,51.0,3.0,3.0,100.0,6.0,5.0,83.4,0.0,12.0,63.2,9.0,3.0,15.8
Cody Parkey,2020,1.0,46.0,25.0,22.0,88.1,55.0,51.0,92.3,0.0,94.0,63.8,52.0,41.0,25.1
Cody Parkey,2021,0.0,48.0,2.0,2.0,100.0,6.0,4.0,80.0,0.0,7.0,64.0,4.0,3.0,20.0
Cole Ford,1995,0.0,46.0,9.0,8.0,93.3,18.0,17.0,96.7,1.0,32.0,64.5,3.0,27.0,21.7
Cole Ford,1996,1.0,47.0,31.0,24.0,73.3,36.0,36.0,100.0,0.0,78.0,64.3,19.0,55.0,20.3
Cole Ford,1997,2.0,53.0,22.0,13.0,62.1,35.0,33.0,92.3,0.0,68.0,67.5,19.0,48.0,23.8
Cole Ford,1998,0.0,,0.0,0.0,,0.0,0.0,,0.0,3.0,68.0,0.0,3.0,26.0
Connor Barth,2008,0.0,45.0,15.0,12.0,85.0,27.0,27.0,100.0,0.0,56.0,59.5,4.0,49.0,24.1
Connor Barth,2009,0.0,54.0,20.0,15.0,80.6,14.0,14.0,100.0,0.0,39.0,62.6,6.0,32.0,19.1
Connor Barth,2010,2.0,53.0,33.0,28.0,83.3,43.0,43.0,100.0,0.0,92.0,62.3,2.0,88.0,21.4
Connor Barth,2011,0.0,55.0,33.0,30.0,90.6,26.0,26.0,100.0,0.0,1.0,66.0,0.0,1.0,16.0
Connor Barth,2012,1.0,57.0,34.0,29.0,81.7,44.0,44.0,100.0,0.0,0.0,,0.0,0.0,
Connor Barth,2014,0.0,50.0,20.0,19.0,87.5,20.0,20.0,100.0,0.0,13.0,56.6,1.0,11.0,23.7
Connor Barth,2015,1.0,53.0,32.0,25.0,69.8,29.0,28.0,92.9,0.0,67.0,63.7,32.0,33.0,27.1
Connor Barth,2016,1.0,54.0,25.0,20.0,79.7,33.0,32.0,97.1,0.0,69.0,62.6,26.0,40.0,22.5
Connor Barth,2017,1.0,54.0,19.0,14.0,74.2,22.0,22.0,100.0,0.0,44.0,65.0,18.0,26.0,23.5
Curt Knight,1969,2.0,43.0,27.0,16.0,56.9,36.0,35.0,97.6,0.0,63.0,0.0,16.0,0.0,
Curt Knight,1970,1.0,49.0,27.0,20.0,73.3,34.0,33.0,96.2,1.0,67.0,0.0,18.0,0.0,
Curt Knight,1971,2.0,52.0,52.0,31.0,52.6,29.0,29.0,100.0,0.0,75.0,3.5,9.0,0.0,
Curt Knight,1972,0.0,46.0,38.0,21.0,47.1,45.0,44.0,98.5,1.0,84.0,10.6,22.0,2.0,16.5
Curt Knight,1973,0.0,52.0,46.0,24.0,52.5,39.0,39.0,100.0,0.0,70.0,4.2,10.0,0.0,
Curtis Burrow,1988,1.0,0.0,1.0,0.0,0.0,4.0,2.0,50.0,0.0,5.0,56.0,1.0,4.0,16.2
Dale Dawson,1987,0.0,34.0,5.0,1.0,11.1,4.0,4.0,100.0,0.0,8.0,52.7,0.0,8.0,15.1
Dale Dawson,1988,0.0,32.0,12.0,6.0,37.5,10.0,8.0,66.7,0.0,26.0,55.0,2.0,20.0,22.4
Dale Livingston,1970,5.0,49.0,28.0,15.0,49.5,21.0,19.0,92.5,2.0,51.0,0.0,15.0,0.0,
Dan Bailey,2011,1.0,51.0,39.0,34.0,85.6,41.0,41.0,100.0,0.0,74.0,64.7,26.0,47.0,21.1
Dan Bailey,2012,0.0,51.0,39.0,37.0,96.9,44.0,44.0,100.0,0.0,97.0,62.4,33.0,60.0,21.9
Dan Bailey,2013,1.0,53.0,37.0,33.0,86.8,56.0,56.0,100.0,0.0,106.0,63.9,59.0,44.0,23.3
Dan Bailey,2014,2.0,56.0,36.0,30.0,81.7,68.0,68.0,100.0,0.0,120.0,63.1,59.0,57.0,21.3
Dan Bailey,2015,0.0,54.0,33.0,30.0,88.1,31.0,31.0,100.0,0.0,82.0,63.9,53.0,28.0,24.6
Dan Bailey,2016,0.0,56.0,41.0,35.0,84.3,60.0,60.0,100.0,0.0,99.0,64.1,62.0,36.0,22.3
Dan Bailey,2017,0.0,56.0,23.0,18.0,83.3,30.0,28.0,89.6,0.0,56.0,64.0,32.0,24.0,20.1
Dan Bailey,2018,1.0,52.0,29.0,22.0,78.3,32.0,31.0,97.4,0.0,69.0,58.3,35.0,30.0,23.1
Dan Bailey,2019,0.0,54.0,35.0,33.0,91.2,53.0,49.0,93.3,1.0,101.0,63.8,68.0,32.0,26.5
Dan Bailey,2020,0.0,53.0,22.0,15.0,74.2,43.0,37.0,84.6,0.0,83.0,59.0,53.0,25.0,24.5
Dan Carpenter,2008,1.0,50.0,34.0,29.0,82.4,47.0,46.0,95.0,1.0,94.0,65.2,9.0,84.0,23.0
Dan Carpenter,2009,0.0,52.0,31.0,28.0,90.7,41.0,40.0,97.4,1.0,86.0,63.7,8.0,76.0,21.9
Dan Carpenter,2010,2.0,60.0,47.0,36.0,74.1,31.0,31.0,100.0,0.0,88.0,65.0,14.0,71.0,22.7
Dan Carpenter,2011,1.0,58.0,40.0,34.0,85.6,35.0,35.0,100.0,0.0,86.0,65.9,43.0,43.0,23.7
Dan Carpenter,2012,0.0,53.0,34.0,27.0,80.4,30.0,30.0,100.0,0.0,78.0,66.5,36.0,40.0,28.2
Dan Carpenter,2013,1.0,55.0,40.0,36.0,88.4,36.0,36.0,100.0,0.0,90.0,64.9,39.0,50.0,21.8
Dan Carpenter,2014,1.0,58.0,47.0,41.0,91.9,38.0,37.0,98.9,0.0,5.0,66.2,4.0,1.0,27.0
Dan Carpenter,2015,0.0,52.0,33.0,26.0,80.2,46.0,39.0,84.5,0.0,4.0,53.2,0.0,4.0,21.0
Dan Carpenter,2016,0.0,54.0,30.0,23.0,78.6,47.0,42.0,92.1,1.0,71.0,60.9,28.0,40.0,22.8
Daniel Carlson,2018,0.0,57.0,27.0,21.0,82.1,31.0,31.0,100.0,0.0,65.0,63.1,34.0,30.0,22.8
Daniel Carlson,2019,0.0,48.0,34.0,26.0,80.1,43.0,41.0,92.2,1.0,71.0,63.4,38.0,33.0,21.9
Daniel Carlson,2020,0.0,54.0,35.0,33.0,96.4,47.0,45.0,95.3,0.0,95.0,62.6,61.0,32.0,22.9
Daniel Carlson,2021,0.0,56.0,49.0,46.0,91.7,37.0,34.0,91.2,0.0,96.0,63.4,54.0,41.0,22.1
Daniel Carlson,2022,1.0,57.0,46.0,43.0,95.2,45.0,43.0,96.7,0.0,112.0,61.9,69.0,39.0,21.0
Daniel Carlson,2023,1.0,62.0,37.0,33.0,91.2,41.0,41.0,100.0,0.0,95.0,63.9,54.0,38.0,23.0
Danny Boyd,2002,0.0,33.0,5.0,5.0,100.0,7.0,7.0,100.0,0.0,17.0,57.3,0.0,17.0,19.3
Danny Kight,1999,0.0,,0.0,0.0,,0.0,0.0,,0.0,71.0,63.9,11.0,56.0,23.0
Danny Kight,2000,0.0,,0.0,0.0,,0.0,0.0,,0.0,93.0,64.3,15.0,76.0,23.4
Danny Kight,2001,0.0,,0.0,0.0,,0.0,0.0,,0.0,56.0,60.9,6.0,49.0,21.5
Danny Miller,1982,4.0,58.0,22.0,12.0,53.3,20.0,18.0,90.0,2.0,46.0,55.8,4.0,40.0,19.5
Danny Villanueva,1960,2.0,36.0,19.0,12.0,60.0,28.0,28.0,100.0,0.0,0.0,,0.0,0.0,
Danny Villanueva,1961,3.0,38.0,27.0,13.0,55.0,32.0,32.0,100.0,0.0,1.0,0.0,0.0,0.0,
Danny Villanueva,1962,1.0,51.0,20.0,10.0,66.7,27.0,26.0,97.2,0.0,11.0,0.0,2.0,0.0,
Danny Villanueva,1963,1.0,47.0,17.0,9.0,55.0,26.0,25.0,95.5,0.0,0.0,,0.0,0.0,
Danny Villanueva,1965,3.0,41.0,27.0,16.0,67.3,38.0,37.0,96.2,1.0,7.0,0.0,1.0,0.0,
Danny Villanueva,1966,0.0,42.0,33.0,19.0,55.6,59.0,59.0,100.0,0.0,95.0,3.5,9.0,0.0,
Danny Villanueva,1967,1.0,34.0,22.0,10.0,48.6,43.0,41.0,94.9,0.0,68.0,5.4,11.0,0.0,
Dave Conway,1971,0.0,0.0,1.0,0.0,0.0,5.0,5.0,100.0,0.0,0.0,,0.0,0.0,
Dave Green,1975,0.0,48.0,21.0,10.0,45.8,49.0,44.0,92.0,2.0,74.0,3.7,1.0,0.0,
Dave Jacobs,1979,0.0,42.0,9.0,5.0,40.0,11.0,10.0,93.8,0.0,19.0,0.0,0.0,0.0,
Dave Jacobs,1981,3.0,35.0,12.0,4.0,28.3,10.0,9.0,87.5,0.0,0.0,,0.0,0.0,
Dave Jacobs,1987,0.0,44.0,5.0,3.0,66.7,4.0,2.0,66.6,1.0,12.0,55.6,1.0,10.0,21.1
Dave Rayner,2005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,82.0,61.7,1.0,81.0,21.9
Dave Rayner,2006,2.0,54.0,35.0,26.0,73.0,32.0,31.0,97.2,0.0,72.0,64.1,11.0,60.0,22.4
Dave Rayner,2007,2.0,49.0,44.0,30.0,63.9,28.0,28.0,100.0,0.0,110.0,67.6,6.0,100.0,22.1
Dave Rayner,2008,0.0,48.0,8.0,7.0,88.9,8.0,8.0,100.0,0.0,19.0,67.6,2.0,17.0,25.8
Dave Rayner,2010,0.0,55.0,24.0,19.0,74.7,21.0,21.0,100.0,0.0,51.0,65.1,3.0,47.0,21.8
Dave Rayner,2011,0.0,56.0,40.0,24.0,60.6,34.0,34.0,100.0,0.0,80.0,63.5,28.0,46.0,21.6
David Akers,1998,0.0,0.0,2.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,48.0,0.0,3.0,36.0
David Akers,1999,0.0,53.0,6.0,3.0,50.0,2.0,2.0,100.0,0.0,67.0,64.2,8.0,57.0,23.1
David Akers,2000,0.0,51.0,36.0,30.0,78.7,40.0,38.0,92.6,1.0,87.0,60.0,5.0,78.0,21.8
David Akers,2001,0.0,50.0,37.0,32.0,88.9,48.0,47.0,98.8,1.0,98.0,62.4,8.0,85.0,21.4
David Akers,2002,0.0,51.0,38.0,33.0,86.6,46.0,46.0,100.0,0.0,97.0,61.3,11.0,83.0,21.1
David Akers,2003,1.0,57.0,33.0,27.0,81.6,44.0,44.0,100.0,0.0,89.0,62.9,8.0,80.0,21.6
David Akers,2004,0.0,51.0,36.0,31.0,86.9,51.0,50.0,94.1,1.0,102.0,64.2,15.0,85.0,23.1
David Akers,2005,0.0,50.0,22.0,16.0,72.5,23.0,23.0,100.0,0.0,35.0,62.5,3.0,32.0,20.4
David Akers,2006,0.0,48.0,27.0,22.0,78.1,53.0,53.0,100.0,0.0,93.0,65.2,12.0,80.0,23.5
David Akers,2007,0.0,53.0,32.0,24.0,75.1,36.0,36.0,100.0,0.0,78.0,61.4,6.0,69.0,22.9
David Akers,2008,3.0,51.0,56.0,47.0,85.1,57.0,56.0,97.6,0.0,121.0,67.0,21.0,99.0,24.0
David Akers,2009,2.0,52.0,49.0,42.0,86.5,54.0,52.0,97.8,2.0,118.0,65.6,12.0,104.0,22.9
David Akers,2010,1.0,50.0,53.0,44.0,81.8,53.0,53.0,100.0,0.0,113.0,65.2,24.0,85.0,21.3
David Akers,2011,3.0,59.0,60.0,52.0,91.0,44.0,44.0,100.0,0.0,113.0,66.7,57.0,55.0,22.1
David Akers,2012,3.0,63.0,56.0,41.0,72.0,63.0,63.0,100.0,0.0,115.0,66.2,54.0,61.0,28.8
David Akers,2013,2.0,53.0,32.0,26.0,81.2,52.0,51.0,94.4,1.0,20.0,53.9,9.0,10.0,31.4
David Buehler,2009,0.0,39.0,1.0,1.0,100.0,0.0,0.0,,0.0,102.0,67.8,37.0,64.0,20.6
David Buehler,2010,0.0,53.0,43.0,34.0,74.8,49.0,47.0,97.1,1.0,103.0,67.4,34.0,62.0,25.5
David Buehler,2011,0.0,42.0,3.0,2.0,75.0,1.0,1.0,100.0,0.0,19.0,65.9,10.0,9.0,26.0
David Hardy,1987,0.0,0.0,1.0,0.0,0.0,7.0,7.0,100.0,0.0,9.0,62.0,0.0,9.0,21.1
David Posey,1978,2.0,47.0,23.0,11.0,45.6,33.0,31.0,94.3,1.0,56.0,4.5,2.0,0.0,
David Ray,1969,0.0,,0.0,0.0,,0.0,0.0,,0.0,6.0,25.0,0.0,0.0,
David Ray,1970,1.0,46.0,45.0,29.0,66.1,34.0,34.0,100.0,0.0,76.0,0.0,5.0,0.0,
David Ray,1971,1.0,49.0,29.0,18.0,60.1,37.0,37.0,100.0,0.0,66.0,0.0,8.0,0.0,
David Ray,1972,0.0,48.0,41.0,24.0,62.9,31.0,31.0,100.0,0.0,65.0,0.0,11.0,0.0,
David Ray,1973,2.0,48.0,53.0,33.0,61.1,43.0,41.0,95.2,2.0,91.0,3.9,21.0,0.0,
David Ray,1974,1.0,46.0,21.0,12.0,57.7,33.0,27.0,81.3,0.0,58.0,8.1,0.0,0.0,
David Treadwell,1989,1.0,46.0,39.0,32.0,87.0,48.0,47.0,97.4,0.0,96.0,57.9,12.0,75.0,17.1
David Treadwell,1990,2.0,49.0,34.0,25.0,75.0,36.0,34.0,94.4,1.0,76.0,58.0,6.0,69.0,18.8
David Treadwell,1991,3.0,49.0,41.0,29.0,70.8,36.0,34.0,95.1,1.0,83.0,54.3,8.0,62.0,17.3
David Treadwell,1992,2.0,46.0,24.0,20.0,82.1,28.0,28.0,100.0,0.0,1.0,9.0,0.0,1.0,36.0
David Treadwell,1993,2.0,46.0,34.0,27.0,75.6,30.0,29.0,98.8,0.0,6.0,26.4,0.0,5.0,16.2
David Treadwell,1994,1.0,41.0,17.0,11.0,65.9,23.0,22.0,97.2,0.0,2.0,12.0,0.0,0.0,
David Trout,1981,0.0,48.0,17.0,12.0,75.0,46.0,38.0,88.9,3.0,75.0,62.0,22.0,51.0,24.1
David Trout,1987,0.0,0.0,2.0,0.0,0.0,10.0,10.0,100.0,0.0,13.0,54.6,0.0,12.0,15.4
David Warnke,1983,0.0,0.0,1.0,0.0,0.0,2.0,1.0,50.0,0.0,4.0,44.0,0.0,3.0,23.3
Dean Biasucci,1984,0.0,50.0,5.0,3.0,50.0,14.0,13.0,93.8,0.0,54.0,60.9,17.0,35.0,20.7
Dean Biasucci,1986,0.0,52.0,25.0,13.0,50.0,27.0,26.0,92.9,0.0,54.0,55.2,8.0,43.0,19.1
Dean Biasucci,1987,0.0,50.0,27.0,24.0,86.1,27.0,27.0,100.0,0.0,63.0,55.7,7.0,50.0,19.6
Dean Biasucci,1988,1.0,53.0,32.0,25.0,78.3,40.0,39.0,96.4,0.0,66.0,60.9,8.0,57.0,22.4
Dean Biasucci,1989,0.0,55.0,27.0,21.0,83.3,32.0,31.0,96.4,0.0,71.0,60.1,9.0,62.0,18.4
Dean Biasucci,1990,0.0,55.0,24.0,17.0,72.0,33.0,32.0,97.9,0.0,65.0,61.2,14.0,48.0,19.7
Dean Biasucci,1991,1.0,54.0,26.0,15.0,68.0,14.0,14.0,100.0,0.0,45.0,55.8,8.0,32.0,18.0
