PLAYER,SEASON,ATT,YDS,AVG,LNG,TD,REC,YDS.1,AVG.1,LNG.1,TD.1,FUM,LOST
Nick Goings,2001,66.0,197.0,2.5,16.0,0.0,8.0,39.0,4.2,11.0,0.0,1.0,0.0
Nick Goings,2002,50.0,188.0,3.8,20.0,0.0,18.0,91.0,4.4,14.0,0.0,2.0,1.0
Nick Goings,2003,16.0,91.0,6.4,17.0,0.0,14.0,112.0,7.7,14.0,1.0,0.0,0.0
Nick Goings,2004,217.0,821.0,4.3,57.0,6.0,45.0,394.0,8.3,37.0,1.0,1.0,1.0
Nick Goings,2005,64.0,232.0,3.5,18.0,0.0,16.0,175.0,11.7,30.0,0.0,1.0,0.0
Nick Goings,2006,11.0,52.0,3.4,28.0,0.0,10.0,107.0,10.8,23.0,1.0,0.0,0.0
Nick Goings,2007,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,1.0
Nick Goings,2008,29.0,78.0,1.9,10.0,0.0,3.0,1.0,0.3,3.0,0.0,0.0,0.0
Nick Kowgios,1987,1.0,2.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Nick Maddox,2003,0.0,0.0,,,0.0,0.0,0.0,,,0.0,1.0,0.0
Nick Nardacci,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Nick Pietrosante,1959,76.0,447.0,6.0,37.0,3.0,16.0,140.0,9.8,20.0,0.0,4.0,0.0
Nick Pietrosante,1960,161.0,872.0,6.1,57.0,8.0,13.0,129.0,10.2,28.0,0.0,4.0,0.0
Nick Pietrosante,1961,201.0,841.0,4.2,42.0,5.0,26.0,315.0,11.8,76.0,0.0,7.0,0.0
Nick Pietrosante,1962,134.0,445.0,2.6,22.0,2.0,26.0,251.0,9.0,26.0,2.0,3.0,0.0
Nick Pietrosante,1963,112.0,418.0,3.7,22.0,5.0,16.0,173.0,11.0,24.0,0.0,4.0,0.0
Nick Pietrosante,1964,147.0,536.0,3.9,21.0,4.0,19.0,152.0,7.8,20.0,0.0,4.0,0.0
Nick Pietrosante,1965,107.0,374.0,3.2,12.0,1.0,18.0,163.0,7.4,54.0,0.0,3.0,0.0
Nick Pietrosante,1966,7.0,20.0,2.4,8.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0
Nick Pietrosante,1967,10.0,73.0,7.7,31.0,0.0,6.0,56.0,3.6,23.0,0.0,0.0,0.0
Nick Prisco,1933,7.0,6.0,0.5,0.0,0.0,2.0,7.0,3.5,0.0,0.0,0.0,0.0
Nick Ralston,2021,2.0,3.0,1.5,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Nick Ryder,1963,10.0,23.0,2.2,12.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Nick Ryder,1964,11.0,11.0,0.1,7.0,0.0,4.0,30.0,7.5,23.0,1.0,0.0,0.0
Nicky Sualua,1997,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Nicky Sualua,1998,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Nicolas Luchey,1999,10.0,30.0,2.8,8.0,0.0,10.0,96.0,10.3,19.0,0.0,1.0,0.0
Nicolas Luchey,2000,10.0,54.0,6.8,13.0,0.0,7.0,84.0,11.9,20.0,0.0,2.0,1.0
Nicolas Luchey,2001,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Nicolas Luchey,2002,12.0,59.0,4.9,10.0,2.0,7.0,46.0,6.3,15.0,0.0,0.0,0.0
Nicolas Luchey,2003,1.0,3.0,3.0,3.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0
Nicolas Luchey,2004,10.0,24.0,2.6,4.0,0.0,4.0,30.0,8.3,11.0,0.0,0.0,0.0
Nicolas Luchey,2005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Nicolas Luchey,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Nikita Whitlock,2015,1.0,2.0,2.0,2.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Nikita Whitlock,2016,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Noah Herron,2005,96.0,246.0,2.3,17.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Noah Herron,2006,37.0,150.0,2.3,19.0,1.0,29.0,211.0,7.8,16.0,2.0,2.0,2.0
Noah Herron,2008,18.0,104.0,5.8,14.0,0.0,3.0,17.0,5.8,8.0,0.0,0.0,0.0
Noah Mullins,1946,20.0,102.0,4.8,40.0,0.0,0.0,0.0,,0.0,0.0,4.0,0.0
Noah Mullins,1947,9.0,55.0,5.2,41.0,0.0,1.0,4.0,4.0,4.0,0.0,3.0,0.0
Noah Mullins,1948,36.0,208.0,4.9,74.0,1.0,9.0,127.0,14.5,26.0,4.0,4.0,0.0
Noah Mullins,1949,2.0,-3.0,-1.5,4.0,0.0,2.0,45.0,22.5,24.0,1.0,0.0,0.0
Noble Doss,1947,11.0,45.0,3.6,20.0,0.0,2.0,17.0,8.5,19.0,0.0,0.0,0.0
Noble Doss,1948,62.0,193.0,3.0,18.0,0.0,8.0,96.0,12.0,30.0,0.0,4.0,0.0
Noe Gonzalez,1974,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norb Sacksteder,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norb Sacksteder,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norb Sacksteder,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norm Barry,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norm Beckwith,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norm Bulaich,1970,204.0,641.0,2.5,15.0,5.0,12.0,128.0,9.8,20.0,0.0,6.0,0.0
Norm Bulaich,1971,152.0,741.0,4.3,67.0,8.0,25.0,229.0,9.9,30.0,2.0,4.0,0.0
Norm Bulaich,1972,27.0,109.0,2.9,18.0,1.0,9.0,55.0,6.6,10.0,0.0,2.0,0.0
Norm Bulaich,1973,106.0,436.0,3.3,20.0,1.0,42.0,403.0,10.2,80.0,3.0,8.0,0.0
Norm Bulaich,1974,50.0,152.0,3.0,13.0,0.0,28.0,204.0,6.8,26.0,0.0,3.0,0.0
Norm Bulaich,1975,78.0,309.0,4.2,30.0,5.0,32.0,276.0,8.8,59.0,5.0,2.0,0.0
Norm Bulaich,1976,122.0,540.0,4.2,35.0,4.0,28.0,151.0,3.0,25.0,0.0,1.0,0.0
Norm Bulaich,1977,91.0,416.0,4.6,29.0,4.0,25.0,180.0,6.8,14.0,0.0,3.0,0.0
Norm Bulaich,1978,42.0,196.0,4.2,63.0,2.0,18.0,106.0,5.0,22.0,0.0,0.0,0.0
Norm Bulaich,1979,9.0,37.0,3.9,9.0,2.0,8.0,53.0,6.6,13.0,1.0,1.0,0.0
Norm Granger,1984,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norm Granger,1987,6.0,12.0,1.6,6.0,0.0,2.0,34.0,17.0,26.0,0.0,1.0,1.0
Norm Standlee,1941,113.0,582.0,5.2,46.0,9.0,4.0,31.0,4.7,21.0,0.0,1.0,0.0
Norm Standlee,1950,12.0,23.0,2.3,8.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Norm Standlee,1951,16.0,65.0,2.8,13.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Norm Standlee,1952,2.0,8.0,4.0,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Norman Mosley,1948,13.0,39.0,1.8,8.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Norris Armstrong,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Norris Steverson,1934,8.0,22.0,4.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Nuu Faaola,1986,3.0,5.0,1.8,2.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Nuu Faaola,1987,14.0,43.0,3.8,18.0,2.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0
Nuu Faaola,1988,1.0,13.0,13.0,13.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Nuu Faaola,1989,4.0,20.0,5.0,5.0,0.0,2.0,16.0,8.0,8.0,0.0,0.0,0.0
Nyheim Hines,2018,101.0,357.0,3.3,18.0,2.0,65.0,433.0,6.4,28.0,2.0,4.0,1.0
Nyheim Hines,2019,59.0,209.0,3.7,18.0,2.0,44.0,320.0,7.7,21.0,0.0,1.0,1.0
Nyheim Hines,2020,95.0,455.0,5.1,33.0,3.0,64.0,490.0,7.8,29.0,4.0,0.0,0.0
Nyheim Hines,2021,62.0,293.0,4.6,34.0,2.0,41.0,328.0,8.3,36.0,1.0,3.0,2.0
Nyheim Hines,2022,32.0,59.0,1.0,14.0,1.0,34.0,265.0,8.1,22.0,1.0,3.0,0.0
Nyle McFarlane,1960,4.0,52.0,13.0,0.0,0.0,5.0,89.0,23.9,0.0,2.0,0.0,0.0
O J Simpson,1969,181.0,697.0,4.0,32.0,2.0,30.0,343.0,12.0,55.0,3.0,6.0,0.0
O J Simpson,1970,120.0,488.0,4.0,56.0,5.0,10.0,139.0,12.1,36.0,0.0,6.0,0.0
O J Simpson,1971,183.0,742.0,4.0,46.0,5.0,21.0,162.0,9.2,38.0,0.0,5.0,0.0
O J Simpson,1972,292.0,1251.0,4.1,94.0,6.0,27.0,198.0,6.8,25.0,0.0,8.0,0.0
O J Simpson,1973,332.0,2003.0,6.1,80.0,12.0,6.0,70.0,13.5,24.0,0.0,7.0,0.0
O J Simpson,1974,285.0,1174.0,4.2,41.0,3.0,18.0,226.0,13.6,29.0,2.0,7.0,0.0
O J Simpson,1975,329.0,1817.0,5.7,88.0,16.0,28.0,426.0,15.0,64.0,7.0,7.0,0.0
O J Simpson,1976,290.0,1503.0,4.8,75.0,8.0,22.0,259.0,13.9,43.0,1.0,6.0,0.0
O J Simpson,1977,126.0,557.0,4.2,39.0,0.0,16.0,138.0,9.1,18.0,0.0,2.0,0.0
O J Simpson,1978,161.0,593.0,3.4,34.0,1.0,21.0,172.0,7.6,19.0,2.0,5.0,0.0
O J Simpson,1979,120.0,460.0,3.9,22.0,3.0,7.0,46.0,7.9,14.0,0.0,3.0,0.0
Obafemi Ayanbadejo,1998,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Obafemi Ayanbadejo,1999,0.0,0.0,,,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0
Obafemi Ayanbadejo,2000,15.0,37.0,3.0,8.0,1.0,23.0,168.0,6.6,26.0,1.0,0.0,0.0
Obafemi Ayanbadejo,2001,48.0,181.0,4.2,17.0,1.0,25.0,128.0,4.1,18.0,1.0,1.0,1.0
Obafemi Ayanbadejo,2003,1.0,-2.0,-2.0,-2.0,0.0,12.0,53.0,2.8,12.0,0.0,1.0,0.0
Obafemi Ayanbadejo,2004,30.0,122.0,4.0,23.0,3.0,19.0,171.0,9.5,21.0,1.0,1.0,0.0
Obafemi Ayanbadejo,2005,22.0,46.0,1.9,11.0,0.0,34.0,231.0,6.5,18.0,0.0,1.0,1.0
Obafemi Ayanbadejo,2006,9.0,37.0,4.4,11.0,0.0,17.0,139.0,8.0,27.0,0.0,1.0,0.0
Obie Bristow,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Obie Bristow,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Obie Newman,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Obie Newman,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ockie Anderson,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ockie Anderson,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ockie Anderson,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ode Burrell,1964,8.0,10.0,2.3,5.0,0.0,5.0,73.0,14.3,36.0,0.0,3.0,0.0
Ode Burrell,1965,130.0,528.0,3.0,63.0,3.0,55.0,650.0,12.0,52.0,4.0,6.0,0.0
Ode Burrell,1966,122.0,406.0,3.1,45.0,0.0,33.0,400.0,11.3,34.0,5.0,3.0,0.0
Ode Burrell,1968,0.0,0.0,,,0.0,2.0,35.0,17.5,33.0,0.0,0.0,0.0
Ode Burrell,1969,41.0,147.0,4.6,19.0,0.0,5.0,28.0,6.7,8.0,0.0,2.0,0.0
Odell Lawson,1970,56.0,99.0,2.4,15.0,0.0,11.0,113.0,10.5,19.0,0.0,2.0,0.0
Odell Lawson,1971,8.0,8.0,1.0,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Odell Lawson,1973,6.0,23.0,3.7,11.0,0.0,2.0,-5.0,-2.5,4.0,0.0,0.0,0.0
Odell Lawson,1974,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Olandis Gary,1999,276.0,1159.0,4.2,71.0,7.0,21.0,159.0,7.5,21.0,0.0,1.0,1.0
Olandis Gary,2000,13.0,80.0,6.2,25.0,0.0,3.0,10.0,3.3,7.0,0.0,0.0,0.0
Olandis Gary,2001,57.0,228.0,3.6,29.0,1.0,4.0,29.0,7.2,11.0,0.0,0.0,0.0
Olandis Gary,2002,37.0,147.0,4.1,26.0,1.0,18.0,148.0,7.8,19.0,0.0,0.0,0.0
Olandis Gary,2003,113.0,384.0,3.1,27.0,2.0,13.0,69.0,5.0,13.0,0.0,1.0,0.0
Olaniyi Sobomehin,2008,0.0,0.0,,,0.0,3.0,13.0,4.5,10.0,0.0,1.0,1.0
Olen Finch,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oliver Hoyte,2006,0.0,0.0,,,0.0,2.0,10.0,5.0,6.0,0.0,0.0,0.0
Oliver Hoyte,2007,0.0,0.0,,,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0
Ollie Cline,1950,69.0,227.0,3.0,41.0,2.0,7.0,18.0,0.9,25.0,0.0,7.0,0.0
Ollie Cline,1951,3.0,15.0,5.0,10.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ollie Cline,1952,16.0,30.0,1.5,8.0,1.0,2.0,45.0,22.5,30.0,0.0,0.0,0.0
Ollie Cline,1953,42.0,169.0,4.0,31.0,0.0,10.0,126.0,13.6,28.0,1.0,1.0,0.0
Ollie Matson,1952,96.0,344.0,3.2,25.0,3.0,11.0,187.0,15.1,47.0,3.0,8.0,0.0
Ollie Matson,1954,101.0,506.0,4.6,79.0,4.0,34.0,611.0,19.0,70.0,3.0,7.0,0.0
Ollie Matson,1955,109.0,475.0,3.8,54.0,1.0,17.0,237.0,17.2,70.0,2.0,7.0,0.0
Ollie Matson,1956,192.0,924.0,5.0,79.0,5.0,15.0,199.0,11.5,45.0,2.0,6.0,0.0
Ollie Matson,1957,134.0,577.0,3.4,56.0,6.0,20.0,451.0,25.9,75.0,3.0,6.0,0.0
Ollie Matson,1958,129.0,505.0,4.2,55.0,5.0,33.0,465.0,14.5,59.0,3.0,10.0,0.0
Ollie Matson,1959,161.0,863.0,5.5,50.0,6.0,18.0,130.0,7.4,49.0,0.0,9.0,0.0
Ollie Matson,1960,61.0,170.0,3.3,27.0,1.0,15.0,98.0,5.9,24.0,0.0,3.0,0.0
Ollie Matson,1961,24.0,181.0,6.3,69.0,2.0,29.0,537.0,21.6,96.0,3.0,0.0,0.0
Ollie Matson,1962,3.0,0.0,0.0,2.0,0.0,3.0,49.0,17.2,20.0,1.0,0.0,0.0
Ollie Matson,1963,13.0,20.0,1.6,9.0,0.0,2.0,20.0,10.0,17.0,0.0,0.0,0.0
Ollie Matson,1964,96.0,404.0,4.1,63.0,4.0,17.0,242.0,14.7,32.0,1.0,7.0,0.0
Ollie Matson,1965,22.0,103.0,3.8,22.0,2.0,2.0,29.0,14.5,20.0,1.0,0.0,0.0
Ollie Matson,1966,29.0,101.0,2.6,28.0,1.0,6.0,30.0,6.4,11.0,1.0,3.0,0.0
Ollie Sansen,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ollie Sansen,1933,12.0,29.0,2.9,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Ollie Sansen,1934,17.0,79.0,3.2,0.0,0.0,6.0,22.0,3.3,6.0,0.0,0.0,0.0
Ollie Sansen,1935,3.0,3.0,1.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0
Omar Easy,2002,0.0,0.0,,,0.0,3.0,23.0,7.7,13.0,1.0,0.0,0.0
Omar Easy,2003,0.0,0.0,,,0.0,3.0,19.0,6.3,8.0,0.0,0.0,0.0
Omar Easy,2004,4.0,1.0,0.2,4.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Omar Easy,2005,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Onterrio Smith,2003,107.0,579.0,5.3,47.0,5.0,15.0,129.0,8.4,20.0,0.0,1.0,0.0
Onterrio Smith,2004,142.0,617.0,4.0,38.0,2.0,42.0,444.0,12.8,63.0,2.0,2.0,1.0
Oran Pape,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oran Pape,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oran Pape,1932,8.0,244.0,30.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Orleans Darkwa,2014,68.0,270.0,3.7,53.0,4.0,24.0,202.0,7.8,17.0,0.0,0.0,0.0
Orleans Darkwa,2015,66.0,284.0,4.4,20.0,2.0,5.0,46.0,9.2,15.0,0.0,0.0,0.0
Orleans Darkwa,2016,42.0,161.0,2.7,17.0,2.0,2.0,12.0,6.0,9.0,0.0,0.0,0.0
Orleans Darkwa,2017,191.0,841.0,4.3,75.0,6.0,21.0,129.0,6.1,13.0,0.0,1.0,0.0
Orville Siegfried,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Dragon,1972,9.0,30.0,3.4,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Gray,1995,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Gray,1996,2.0,4.0,2.0,2.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0
Oscar Gray,1997,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1921,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1922,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1923,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1924,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1925,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Knop,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Reed,1968,2.0,6.0,3.0,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Oscar Reed,1969,93.0,420.0,3.6,23.0,1.0,11.0,93.0,8.3,16.0,2.0,1.0,0.0
Oscar Reed,1970,42.0,132.0,3.0,21.0,1.0,6.0,53.0,6.7,19.0,0.0,2.0,0.0
Oscar Reed,1971,50.0,182.0,3.0,18.0,1.0,19.0,135.0,9.9,26.0,0.0,1.0,0.0
Oscar Reed,1972,151.0,639.0,3.9,43.0,2.0,30.0,205.0,7.4,37.0,0.0,7.0,0.0
Oscar Reed,1973,146.0,603.0,4.0,46.0,3.0,26.0,205.0,6.5,50.0,0.0,3.0,1.0
Oscar Reed,1974,62.0,215.0,2.9,15.0,0.0,16.0,97.0,5.5,12.0,1.0,0.0,0.0
Oscar Reed,1975,14.0,40.0,2.2,7.0,0.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0
Oscar Smith,1986,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ossie Orwoll,1926,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ossie Wiberg,1927,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ossie Wiberg,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ossie Wiberg,1930,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ossie Wiberg,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ossie Wiberg,1933,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ostell Miles,1992,8.0,22.0,2.7,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ostell Miles,1993,22.0,56.0,2.2,15.0,1.0,6.0,89.0,14.5,27.0,0.0,0.0,0.0
Otis Anderson,2021,3.0,10.0,3.3,5.0,0.0,2.0,16.0,8.0,8.0,0.0,1.0,0.0
Otis Armstrong,1973,26.0,90.0,3.0,24.0,0.0,2.0,43.0,21.5,36.0,1.0,1.0,0.0
Otis Armstrong,1974,263.0,1407.0,5.1,43.0,9.0,38.0,405.0,9.0,48.0,3.0,6.0,0.0
Otis Armstrong,1975,31.0,155.0,4.4,33.0,0.0,1.0,10.0,10.0,10.0,0.0,2.0,0.0
Otis Armstrong,1976,247.0,1008.0,4.0,31.0,5.0,39.0,457.0,11.9,36.0,1.0,4.0,0.0
Otis Armstrong,1977,155.0,576.0,3.6,35.0,5.0,19.0,137.0,7.6,20.0,0.0,2.0,0.0
Otis Armstrong,1978,113.0,384.0,3.6,20.0,1.0,12.0,98.0,8.1,19.0,1.0,1.0,0.0
Otis Armstrong,1979,120.0,504.0,4.2,26.0,2.0,16.0,160.0,9.6,17.0,1.0,2.0,0.0
Otis Armstrong,1980,106.0,470.0,4.6,20.0,4.0,7.0,23.0,3.9,8.0,0.0,1.0,0.0
Otis Wonsley,1981,3.0,11.0,2.8,7.0,0.0,1.0,5.0,5.0,5.0,0.0,1.0,1.0
Otis Wonsley,1982,11.0,36.0,2.2,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
Otis Wonsley,1983,27.0,91.0,3.4,9.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Otis Wonsley,1984,18.0,38.0,1.8,7.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Otis Wonsley,1985,4.0,8.0,1.4,5.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Ottis Anderson,1979,331.0,1605.0,4.8,76.0,8.0,41.0,308.0,7.1,28.0,2.0,10.0,0.0
Ottis Anderson,1980,301.0,1352.0,4.8,52.0,9.0,36.0,308.0,8.1,35.0,0.0,5.0,0.0
Ottis Anderson,1981,328.0,1376.0,4.2,28.0,9.0,51.0,387.0,7.5,27.0,0.0,13.0,9.0
Ottis Anderson,1982,153.0,645.0,4.4,64.0,3.0,14.0,106.0,7.2,19.0,0.0,2.0,0.0
Ottis Anderson,1983,296.0,1270.0,4.1,43.0,5.0,54.0,459.0,8.1,40.0,1.0,10.0,5.0
Ottis Anderson,1984,289.0,1174.0,4.0,24.0,6.0,70.0,611.0,7.8,57.0,2.0,8.0,6.0
Ottis Anderson,1985,117.0,479.0,4.0,38.0,4.0,23.0,225.0,10.4,43.0,0.0,3.0,2.0
Ottis Anderson,1986,164.0,486.0,2.5,16.0,8.0,38.0,274.0,7.1,19.0,0.0,4.0,2.0
Ottis Anderson,1987,2.0,6.0,3.0,4.0,0.0,2.0,16.0,8.0,9.0,0.0,0.0,0.0
Ottis Anderson,1988,65.0,208.0,2.9,11.0,8.0,9.0,57.0,6.6,13.0,0.0,0.0,0.0
Ottis Anderson,1989,349.0,1143.0,3.0,36.0,15.0,31.0,266.0,9.0,26.0,0.0,3.0,1.0
Ottis Anderson,1990,287.0,1033.0,3.4,28.0,12.0,21.0,155.0,7.0,18.0,0.0,1.0,1.0
Ottis Anderson,1991,53.0,141.0,2.5,9.0,1.0,11.0,41.0,3.2,13.0,0.0,0.0,0.0
Ottis Anderson,1992,10.0,31.0,3.3,6.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Otto Vokaty,1931,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Otto Vokaty,1932,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Otto Vokaty,1934,8.0,39.0,7.0,0.0,0.0,1.0,22.0,22.0,22.0,0.0,0.0,0.0
Ovie Mughelli,2003,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ovie Mughelli,2004,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Ovie Mughelli,2005,0.0,0.0,,,0.0,3.0,13.0,4.3,6.0,0.0,1.0,1.0
Ovie Mughelli,2006,14.0,56.0,3.2,12.0,0.0,23.0,193.0,8.2,30.0,2.0,1.0,1.0
Ovie Mughelli,2007,6.0,7.0,1.2,3.0,1.0,6.0,36.0,6.0,12.0,0.0,0.0,0.0
Ovie Mughelli,2008,6.0,18.0,3.7,9.0,0.0,11.0,75.0,5.8,18.0,0.0,0.0,0.0
Ovie Mughelli,2009,5.0,11.0,2.0,4.0,0.0,7.0,51.0,7.4,21.0,1.0,0.0,0.0
Ovie Mughelli,2010,14.0,37.0,2.4,6.0,0.0,13.0,126.0,9.5,18.0,1.0,0.0,0.0
Ovie Mughelli,2011,2.0,1.0,0.5,1.0,0.0,6.0,30.0,4.0,19.0,2.0,0.0,0.0
Owen Gill,1985,45.0,262.0,5.9,67.0,2.0,5.0,52.0,10.8,20.0,0.0,1.0,1.0
Owen Gill,1986,53.0,228.0,4.2,18.0,1.0,16.0,137.0,8.8,15.0,0.0,4.0,2.0
Owen Gill,1987,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
Owen Goodnight,1941,21.0,-54.0,-1.5,7.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Owen Marecic,2011,8.0,12.0,1.6,4.0,0.0,6.0,37.0,6.0,11.0,0.0,2.0,0.0
Owen Marecic,2012,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Owen Marecic,2013,0.0,0.0,,,0.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0
Owen Schmitt,2008,7.0,23.0,2.1,14.0,0.0,10.0,82.0,8.3,23.0,0.0,0.0,0.0
Owen Schmitt,2009,0.0,0.0,,,0.0,8.0,28.0,3.8,10.0,1.0,0.0,0.0
Owen Schmitt,2010,0.0,0.0,,,0.0,21.0,150.0,6.3,18.0,1.0,0.0,0.0
Owen Schmitt,2011,5.0,8.0,1.8,4.0,0.0,3.0,32.0,10.7,13.0,0.0,0.0,0.0
Owen Schmitt,2012,2.0,1.0,0.5,2.0,0.0,2.0,11.0,5.5,8.0,0.0,0.0,0.0
Owen Wright,2023,23.0,107.0,4.2,38.0,1.0,3.0,15.0,4.8,9.0,0.0,0.0,0.0
Ox Eckhardt,1928,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
P J Daniels,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
P J Hill,2009,28.0,90.0,3.0,15.0,2.0,2.0,14.0,7.0,7.0,0.0,0.0,0.0
P J Pope,2006,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
P J Pope,2008,39.0,210.0,5.7,24.0,0.0,8.0,66.0,6.9,16.0,1.0,0.0,0.0
Paddy Driscoll,1920,0.0,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0
