PLAYER,TOTAL,SOLO,AST,SCK,SFTY,PDEF,INT,YDS,AVG,LNG,TDS,FF,FR
Derek Pagel,15.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derek Rivers,37.0,24.0,12.0,9.5,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derek Ross,89.0,74.0,7.0,0.0,0.0,13.0,7.0,17.0,1.8,12.0,0.0,2.0,0.0
Derek Walker,12.0,6.0,6.0,2.0,0.0,2.0,0.0,0.0,,,0.0,2.0,2.0
Derek Wimberly,9.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Derek Wolfe,399.0,227.0,139.0,40.0,0.0,18.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0
Derick Hall,39.0,15.0,15.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Derick Roberson,39.0,20.0,11.0,7.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Derion Kendrick,97.0,79.0,15.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Derland Moore,102.0,88.0,4.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,7.0
Deron Cherry,650.0,382.0,101.0,3.5,0.0,114.0,53.0,735.0,14.0,67.0,1.0,9.0,14.0
Derreck Robinson,66.0,28.0,25.0,2.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Derrek Pitts,8.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrek Tuszka,56.0,24.0,25.0,2.0,0.0,3.0,0.0,0.0,,,0.0,1.0,0.0
Derrel Luce,4.0,3.0,1.0,0.0,0.0,0.0,3.0,22.0,7.3,15.0,0.0,0.0,6.0
Derrell Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Derrick Baity,9.0,5.0,4.0,0.0,0.0,2.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0
Derrick Barnes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Brooks,1795.0,1131.0,439.0,14.0,0.0,115.0,27.0,574.0,21.8,97.0,7.0,25.0,5.0
Derrick Brown,250.0,117.0,113.0,8.5,0.0,22.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0
Derrick Burgess,284.0,195.0,48.0,56.0,0.0,8.0,0.0,0.0,,,0.0,7.0,5.0
Derrick Burroughs,131.0,109.0,16.0,1.0,0.0,26.0,6.0,67.0,8.8,41.0,0.0,1.0,3.0
Derrick Chambers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Crudup,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Frazier,69.0,58.0,9.0,0.0,0.0,7.0,1.0,3.0,3.0,3.0,0.0,0.0,1.0
Derrick Gardner,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Gibson,203.0,130.0,35.0,2.0,0.0,14.0,3.0,25.0,8.3,11.0,0.0,1.0,1.0
Derrick Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Harvey,101.0,73.0,20.0,9.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Derrick Hatchett,66.0,48.0,8.0,0.0,0.0,21.0,11.0,80.0,7.3,25.0,0.0,0.0,1.0
Derrick Hoskins,232.0,182.0,49.0,0.0,0.0,20.0,3.0,60.0,20.0,26.0,0.0,3.0,2.0
Derrick Jones,15.0,14.0,1.0,0.0,0.0,3.0,2.0,1.0,0.5,1.0,0.0,0.0,0.0
Derrick Kindred,175.0,129.0,40.0,1.0,0.0,13.0,2.0,28.0,14.0,30.0,0.0,1.0,0.0
Derrick L Alexander,233.0,160.0,66.0,21.0,0.0,3.0,0.0,0.0,,,0.0,4.0,2.0
Derrick Martin,126.0,85.0,9.0,1.0,0.0,15.0,6.0,54.0,9.0,22.0,1.0,0.0,2.0
Derrick Mathews,14.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Morgan,340.0,214.0,107.0,49.5,0.0,26.0,0.0,0.0,,,0.0,5.0,5.0
Derrick Nnadi,268.0,116.0,142.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Derrick Oden,35.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Pope,147.0,85.0,40.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
Derrick Ransom,93.0,53.0,24.0,4.5,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Derrick Roberson,15.0,12.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Derrick Rodgers,563.0,323.0,176.0,9.5,0.0,31.0,4.0,73.0,18.2,40.0,1.0,7.0,5.0
Derrick Shelby,183.0,128.0,50.0,14.5,0.0,9.0,2.0,24.0,12.0,22.0,1.0,5.0,2.0
Derrick Strait,116.0,59.0,15.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,1.0
Derrick Tangelo,7.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Taylor,13.0,12.0,1.0,0.5,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Derrick Thomas,600.0,465.0,71.0,133.0,3.0,31.0,1.0,20.0,20.0,20.0,0.0,43.0,19.0
Derrie Nelson,57.0,40.0,5.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0
Derrius Monroe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Derron Smith,53.0,36.0,10.0,0.0,0.0,4.0,1.0,60.0,60.0,60.0,1.0,0.0,0.0
Derwin James,531.0,317.0,184.0,11.5,0.0,33.0,9.0,56.0,6.2,23.0,0.0,5.0,2.0
Deshaun Davis,15.0,10.0,3.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Deshazor Everett,228.0,145.0,53.0,0.0,0.0,16.0,2.0,24.0,12.0,24.0,0.0,4.0,0.0
Desjuan Johnson,16.0,6.0,5.0,2.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Deslin Alexandre,10.0,3.0,5.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Desmond Bishop,423.0,260.0,98.0,11.5,0.0,13.0,3.0,41.0,13.7,32.0,1.0,10.0,3.0
Desmond Bryant,271.0,150.0,92.0,29.5,0.0,3.0,0.0,0.0,,,0.0,4.0,2.0
Desmond King,545.0,335.0,149.0,14.5,0.0,43.0,11.0,236.0,23.0,90.0,2.0,4.0,5.0
Desmond Trufant,409.0,331.0,70.0,6.0,0.0,97.0,16.0,97.0,6.1,43.0,0.0,3.0,6.0
Destiny Vaeao,36.0,21.0,12.0,3.5,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Devante Bond,49.0,34.0,11.0,1.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Devante Downs,57.0,37.0,13.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Devaroe Lawrence,26.0,18.0,8.0,6.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Deveron Carr,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Deveron Harper,25.0,22.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,2.0
Devin Bush,358.0,167.0,142.0,4.0,0.0,14.0,3.0,16.0,5.3,10.0,0.0,2.0,5.0
Devin Harper,40.0,20.0,16.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Devin Holland,14.0,11.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Devin Lemons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Devin Lloyd,263.0,119.0,118.0,0.0,0.0,16.0,3.0,42.0,14.0,19.0,0.0,0.0,4.0
Devin McCourty,1143.0,803.0,274.0,3.0,0.0,129.0,39.0,625.0,15.4,84.0,2.0,12.0,7.0
Devin Taylor,127.0,89.0,37.0,18.5,1.0,5.0,1.0,23.0,23.0,23.0,0.0,5.0,0.0
Devin White,632.0,360.0,229.0,23.0,0.0,25.0,5.0,69.0,13.8,28.0,0.0,6.0,10.0
Devin Wyman,18.0,12.0,6.0,1.0,0.0,1.0,0.0,0.0,,,0.0,2.0,0.0
Devon Kennard,409.0,210.0,126.0,28.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0
Devon Key,21.0,17.0,4.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Devon McDonald,101.0,80.0,16.0,1.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Devon Mitchell,75.0,67.0,5.0,0.0,0.0,16.0,8.0,148.0,14.9,90.0,1.0,0.0,0.0
Devon Still,67.0,28.0,35.0,1.5,0.0,6.0,0.0,0.0,,,0.0,1.0,0.0
Devon Witherspoon,79.0,48.0,23.0,3.0,0.0,16.0,1.0,97.0,97.0,97.0,1.0,1.0,0.0
Devone Claybrooks,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Devonte Johnson,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Devonte Wyatt,55.0,29.0,25.0,7.0,0.0,1.0,0.0,0.0,,,0.0,1.0,1.0
Dewayne Hendrix,9.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,,,0.0,2.0,0.0
Dewayne Robertson,299.0,117.0,99.0,16.0,0.0,2.0,0.0,0.0,,,0.0,4.0,2.0
Dewayne Washington,623.0,532.0,70.0,1.0,0.0,152.0,25.0,511.0,19.0,81.0,5.0,0.0,3.0
Dewayne White,206.0,127.0,47.0,28.0,0.0,22.0,3.0,24.0,8.0,28.0,0.0,12.0,11.0
Dewey Brundage,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Dewey Lyle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dewey McClain,3.0,2.0,1.0,0.0,1.0,0.0,1.0,13.0,13.0,13.0,0.0,0.0,7.0
Dewey McConnell,0.0,0.0,0.0,0.0,0.0,0.0,3.0,117.0,22.3,30.0,0.0,0.0,1.0
Dewey McDonald,63.0,43.0,8.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dewey Selmon,28.0,21.0,5.0,0.0,0.0,0.0,3.0,29.0,9.7,20.0,0.0,1.0,2.0
Dexter Clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dexter Coakley,805.0,554.0,163.0,9.5,0.0,48.0,13.0,274.0,20.4,52.0,4.0,5.0,6.0
Dexter Daniels,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dexter Davis,32.0,19.0,4.0,3.0,0.0,0.0,0.0,0.0,,,0.0,1.0,2.0
Dexter Jackson,498.0,325.0,114.0,6.0,0.0,47.0,21.0,384.0,18.2,58.0,0.0,5.0,5.0
Dexter Lawrence,286.0,135.0,126.0,22.0,0.0,11.0,0.0,0.0,,,0.0,4.0,0.0
Dexter Manley,363.0,271.0,45.0,105.5,1.0,9.0,2.0,-1.0,-0.5,1.0,0.0,12.0,7.0
Dexter McCleon,409.0,331.0,41.0,4.5,0.0,99.0,33.0,195.0,6.1,43.0,0.0,4.0,6.0
Dexter McCoil,76.0,54.0,12.0,0.0,0.0,7.0,2.0,99.0,49.5,99.0,1.0,1.0,1.0
Dexter McDonald,67.0,58.0,7.0,0.0,0.0,12.0,0.0,0.0,,,0.0,1.0,0.0
Dexter McDougle,40.0,32.0,4.0,0.0,0.0,12.0,0.0,0.0,,,0.0,0.0,0.0
Dexter Nottage,71.0,58.0,13.0,6.0,0.0,5.0,0.0,0.0,,,0.0,1.0,3.0
Dexter Reid,56.0,36.0,6.0,0.0,0.0,4.0,0.0,0.0,,,0.0,2.0,1.0
Dexter Seigler,16.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Dexter Wynn,73.0,52.0,7.0,1.0,0.0,14.0,0.0,0.0,,,0.0,0.0,0.0
Dextor Clinkscale,204.0,160.0,22.0,7.0,0.0,51.0,11.0,129.0,12.8,68.0,1.0,1.0,9.0
Deyon Sizer,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dezman Moses,76.0,46.0,21.0,4.0,0.0,4.0,0.0,0.0,,,0.0,2.0,2.0
Dezmen Southward,72.0,50.0,17.0,1.0,0.0,5.0,1.0,-5.0,-5.0,-5.0,0.0,0.0,2.0
Dhani Jones,932.0,540.0,267.0,9.5,0.0,46.0,5.0,28.0,5.6,14.0,0.0,8.0,7.0
Dicaprio Bootle,53.0,40.0,8.0,2.0,0.0,4.0,1.0,16.0,16.0,16.0,0.0,0.0,1.0
Dick Absher,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,11.7,21.0,0.0,0.0,5.0
Dick Alban,0.0,0.0,0.0,0.0,0.0,0.0,30.0,369.0,13.5,46.0,0.0,0.0,5.0
Dick Ambrose,199.0,93.0,52.0,0.0,0.0,15.0,5.0,46.0,9.2,39.0,0.0,1.0,9.0
Dick Amman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Anderson,52.0,34.0,11.0,0.0,0.0,10.0,39.0,899.0,20.9,96.0,4.0,1.0,16.0
Dick Arndt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Blanchard,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,20.0,20.0,0.0,0.0,0.0
Dick Brubaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Butkus,0.0,0.0,0.0,0.0,1.0,0.0,22.0,166.0,8.1,38.0,0.0,0.0,25.0
Dick Campbell,0.0,0.0,0.0,0.0,0.0,0.0,3.0,69.0,23.0,58.0,0.0,0.0,2.0
Dick Chapura,56.0,45.0,4.0,7.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Conn,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,24.0,24.0,0.0,0.0,0.0
Dick Cunningham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Dick Daniels,8.0,7.0,0.0,0.0,0.0,0.0,7.0,91.0,13.0,32.0,0.0,0.0,2.0
Dick Daugherty,0.0,0.0,0.0,0.0,1.0,0.0,2.0,44.0,22.0,32.0,2.0,0.0,4.0
Dick Deer Slayer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Degen,3.0,1.0,2.0,0.0,0.0,0.0,3.0,13.0,4.3,7.0,0.0,0.0,2.0
Dick Doyle,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,14.0,24.0,0.0,0.0,0.0
Dick Duden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Egan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Evey,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,15.0,0.0,0.0,6.0
Dick Falcon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Farley,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Farman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Felt,0.0,0.0,0.0,0.0,0.0,2.0,18.0,294.0,16.9,55.0,1.0,0.0,4.0
Dick Flanagan,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,4.6,23.0,0.0,0.0,8.0
Dick Frahm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Frey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Fugler,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Gibson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Grecni,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,16.0,0.0,0.0,0.0
Dick Guesman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Haley,0.0,0.0,0.0,0.0,0.0,0.0,15.0,117.0,7.7,37.0,1.0,0.0,2.0
Dick Hardy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Harris,2.0,2.0,0.0,0.0,0.0,0.0,29.0,413.0,14.5,56.0,5.0,0.0,3.0
Dick Hensley,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Hermann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Jauron,0.0,0.0,0.0,0.0,0.0,0.0,25.0,432.0,14.2,95.0,2.0,0.0,12.0
Dick Lasse,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,5.7,17.0,0.0,0.0,1.0
Dick LeBeau,1.0,0.0,1.0,0.0,0.0,1.0,62.0,762.0,12.1,70.0,3.0,0.0,9.0
Dick Lynch,1.0,1.0,0.0,0.0,0.0,4.0,37.0,592.0,18.3,82.0,4.0,1.0,9.0
Dick McKissack,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Modzelewski,11.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,13.0
Dick Moje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Noble,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Nolan,0.0,0.0,0.0,0.0,1.0,0.0,23.0,216.0,9.6,34.0,0.0,0.0,6.0
Dick Nyers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Palmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Pesonen,0.0,0.0,0.0,0.0,0.0,1.0,4.0,53.0,13.2,28.0,0.0,0.0,2.0
Dick Plasman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Dick Rifenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Smith,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0
Dick Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Speights,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Stafford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Stahlman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Stovall,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Dick Szymanski,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,6.5,15.0,1.0,0.0,2.0
Dick Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Westmoreland,2.0,2.0,0.0,0.0,0.0,1.0,22.0,310.0,12.4,42.0,2.0,0.0,1.0
Dick Wilkins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dick Woodard,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,8.5,11.0,0.0,0.0,3.0
Dick Zoll,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dicky Lyons,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0
Dicky Moegle,4.0,4.0,0.0,0.0,0.0,1.0,29.0,329.0,11.6,40.0,1.0,0.0,4.0
Dimitri Patterson,270.0,227.0,22.0,2.0,0.0,47.0,10.0,82.0,7.6,40.0,1.0,2.0,0.0
Dimitrius Underwood,21.0,14.0,6.0,4.0,0.0,2.0,0.0,0.0,,,0.0,0.0,0.0
Dino Hackett,501.0,288.0,90.0,11.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,7.0,7.0
Dino Mangiero,84.0,52.0,20.0,9.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0
Dion Bailey,76.0,54.0,18.0,1.0,0.0,4.0,0.0,0.0,,,0.0,0.0,0.0
Dion Byrum,9.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,1.0,0.0
Dion Foxx,16.0,10.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dion Gales,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dion Jordan,118.0,83.0,28.0,14.5,0.0,6.0,0.0,0.0,,,0.0,4.0,1.0
Dion Lambert,71.0,49.0,19.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
Diron Talbert,30.0,19.0,4.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,10.0
Divaad Wilson,11.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Divine Deablo,245.0,121.0,101.0,1.0,0.0,4.0,0.0,0.0,,,0.0,0.0,2.0
Dixon Edwards,463.0,329.0,113.0,7.5,0.0,24.0,2.0,54.0,27.0,36.0,1.0,6.0,4.0
Diyral Briggs,50.0,36.0,3.0,3.0,0.0,3.0,3.0,39.0,13.0,13.0,0.0,0.0,0.0
Doak Field,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Doc Gorman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Doc Haggerty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Doc Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dom DeCicco,27.0,23.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
Dom Fucci,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Domenique Davis,25.0,7.0,14.0,1.5,0.0,0.0,0.0,0.0,,,0.0,0.0,2.0
Domingo Bryant,51.0,41.0,2.0,0.0,0.0,13.0,7.0,131.0,18.8,36.0,1.0,2.0,1.0
Dominic Douglas,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,1.0
Dominique Alexander,30.0,22.0,3.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,2.0
Dominique Barber,96.0,70.0,16.0,1.0,0.0,6.0,1.0,3.0,3.0,3.0,0.0,2.0,1.0
Dominique Easley,76.0,46.0,24.0,7.5,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
Dominique Franks,99.0,77.0,16.0,0.0,0.0,24.0,6.0,66.0,11.0,40.0,0.0,0.0,0.0
Dominique Hamilton,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Dominique Harris,11.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0
Dominique Hatfield,22.0,13.0,6.0,0.0,0.0,2.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0
Dominique Robinson,49.0,20.0,20.0,3.0,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0
Dominique Rodgers Cromartie,530.0,429.0,67.0,2.5,0.0,173.0,34.0,556.0,17.6,99.0,6.0,7.0,1.0
Dominique Stevenson,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Domonique Foxworth,333.0,245.0,44.0,0.0,0.0,57.0,8.0,103.0,14.6,45.0,0.0,3.0,2.0
Don Anderson,12.0,9.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
Don Baldwin,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Don Bessillieu,54.0,49.0,2.0,0.0,0.0,4.0,5.0,13.0,3.1,12.0,0.0,1.0,3.0
Don Bishop,0.0,0.0,0.0,0.0,0.0,0.0,22.0,364.0,16.4,57.0,0.0,0.0,6.0
Don Blackmon,327.0,275.0,31.0,33.5,2.0,33.0,5.0,63.0,12.6,39.0,0.0,11.0,6.0
Don Bramlett,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Don Brumm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,9.0
Don Burroughs,0.0,0.0,0.0,0.0,0.0,2.0,51.0,588.0,12.0,46.0,0.0,0.0,8.0
Don Carey,226.0,160.0,43.0,0.0,0.0,11.0,3.0,58.0,16.2,28.0,0.0,3.0,2.0
Don Carothers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Don Cherry,22.0,19.0,3.0,0.0,0.0,2.0,1.0,42.0,42.0,42.0,0.0,1.0,0.0
Don Churchwell,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Don Coleman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Don Colo,2.0,1.0,1.0,0.5,0.0,0.0,2.0,11.0,5.5,11.0,0.0,0.0,15.0
Don Croft,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,3.0
Don Currivan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0
Don Davey,143.0,101.0,41.0,9.0,0.0,8.0,0.0,0.0,,,0.0,6.0,1.0
Don Davis,243.0,138.0,35.0,0.0,0.0,3.0,1.0,29.0,29.0,29.0,0.0,2.0,1.0
Don Doll,0.0,0.0,0.0,0.0,0.0,0.0,41.0,617.0,15.7,95.0,2.0,0.0,9.0
Don Dufek,80.0,58.0,8.0,3.0,0.0,12.0,3.0,42.0,14.0,27.0,0.0,2.0,1.0
Don Ellersick,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,12.0,0.0,0.0,0.0
Don Ettinger,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,5.2,12.0,0.0,0.0,3.0
Don Fairbanks,13.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Don Fielder,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0
Don Fleming,0.0,0.0,0.0,0.0,0.0,0.0,10.0,160.0,15.3,41.0,0.0,0.0,4.0
Don Floyd,5.0,4.0,1.0,0.0,0.0,0.0,4.0,58.0,12.5,28.0,1.0,0.0,8.0
Don Flynn,0.0,0.0,0.0,0.0,0.0,0.0,7.0,83.0,11.9,20.0,1.0,0.0,0.0
Don Gardner,7.0,5.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
