PLAYER,SEASON,SUBSEASON,WK,DATE,OPP,RESULT,G,GS
Chris Massey,2009,Regular Season,7,2009-10-25,Colts,L 6 - 42,1,0
Chris Massey,2009,Regular Season,6,2009-10-18,@Jaguars,L 20 - 23,1,0
Chris Massey,2009,Regular Season,5,2009-10-11,Vikings,L 10 - 38,1,0
Chris Massey,2009,Regular Season,4,2009-10-04,@Niners,L 0 - 35,1,0
Chris Massey,2009,Regular Season,3,2009-09-27,Packers,L 17 - 36,1,0
Chris Massey,2009,Regular Season,2,2009-09-20,@Redskins,L 7 - 9,1,0
Chris Massey,2009,Regular Season,1,2009-09-13,@Seahawks,L 0 - 28,1,0
Bryan Pittman,2009,Regular Season,17,2010-01-03,Patriots,W 34 - 27,1,0
Bryan Pittman,2009,Regular Season,16,2009-12-27,@Dolphins,W 27 - 20,1,0
Bryan Pittman,2009,Regular Season,15,2009-12-20,@Rams,W 16 - 13,1,0
Bryan Pittman,2009,Regular Season,12,2009-11-29,Buccaneers,W 20 - 17,1,0
Bryan Pittman,2009,Regular Season,11,2009-11-22,@Giants,L 31 - 34,1,0
Bryan Pittman,2009,Regular Season,10,2009-11-15,@Panthers,L 19 - 28,1,0
Bryan Pittman,2009,Regular Season,9,2009-11-08,Redskins,W 31 - 17,1,0
Bryan Pittman,2009,Regular Season,17,2010-01-03,Patriots,W 34 - 27,1,0
Bryan Pittman,2009,Regular Season,16,2009-12-27,@Dolphins,W 27 - 20,1,0
Bryan Pittman,2009,Regular Season,15,2009-12-20,@Rams,W 16 - 13,1,0
Bryan Pittman,2009,Regular Season,12,2009-11-29,Buccaneers,W 20 - 17,1,0
Bryan Pittman,2009,Regular Season,11,2009-11-22,@Giants,L 31 - 34,1,0
Bryan Pittman,2009,Regular Season,10,2009-11-15,@Panthers,L 19 - 28,1,0
Bryan Pittman,2009,Regular Season,9,2009-11-08,Redskins,W 31 - 17,1,0
Jon Dorenbos,2009,Preseason,4,2009-09-03,@Jets,L 27 - 38,1,0
Jon Dorenbos,2009,Preseason,3,2009-08-27,Jaguars,W 33 - 32,1,0
Jon Dorenbos,2009,Preseason,1,2009-08-13,Patriots,L 25 - 27,1,0
Jon Dorenbos,2009,Regular Season,17,2010-01-03,@Cowboys,L 0 - 24,1,0
Jon Dorenbos,2009,Regular Season,16,2009-12-27,Broncos,W 30 - 27,1,0
Jon Dorenbos,2009,Regular Season,15,2009-12-20,Niners,W 27 - 13,1,0
Jon Dorenbos,2009,Regular Season,14,2009-12-13,@Giants,W 45 - 38,1,0
Jon Dorenbos,2009,Regular Season,13,2009-12-06,@Falcons,W 34 - 7,1,0
Jon Dorenbos,2009,Regular Season,12,2009-11-29,Redskins,W 27 - 24,1,0
Jon Dorenbos,2009,Regular Season,11,2009-11-22,@Bears,W 24 - 20,1,0
Jon Dorenbos,2009,Regular Season,10,2009-11-15,@Chargers,L 23 - 31,1,0
Jon Dorenbos,2009,Regular Season,9,2009-11-08,Cowboys,L 16 - 20,1,0
Jon Dorenbos,2009,Regular Season,8,2009-11-01,Giants,W 40 - 17,1,0
Jon Dorenbos,2009,Regular Season,7,2009-10-26,@Redskins,W 27 - 17,1,0
Jon Dorenbos,2009,Regular Season,6,2009-10-18,@Raiders,L 9 - 13,1,0
Jon Dorenbos,2009,Regular Season,5,2009-10-11,Buccaneers,W 33 - 14,1,0
Jon Dorenbos,2009,Regular Season,3,2009-09-27,Chiefs,W 34 - 14,1,0
Jon Dorenbos,2009,Regular Season,2,2009-09-20,Saints,L 22 - 48,1,0
Jon Dorenbos,2009,Regular Season,1,2009-09-13,@Panthers,W 38 - 10,1,0
Jon Dorenbos,2009,Post Season,1,2010-01-09,@Cowboys,L 14 - 34,1,0
Ryan Pontbriand,2009,Preseason,4,2009-09-03,@Bears,L 23 - 26,1,0
Ryan Pontbriand,2009,Preseason,2,2009-08-22,Lions,W 27 - 10,1,0
Ryan Pontbriand,2009,Preseason,1,2009-08-15,@Packers,L 0 - 17,1,0
Ryan Pontbriand,2009,Regular Season,17,2010-01-03,Jaguars,W 23 - 17,1,0
Ryan Pontbriand,2009,Regular Season,16,2009-12-27,Raiders,W 23 - 9,1,0
Ryan Pontbriand,2009,Regular Season,15,2009-12-20,@Chiefs,W 41 - 34,1,0
Ryan Pontbriand,2009,Regular Season,14,2009-12-10,Steelers,W 13 - 6,1,0
Ryan Pontbriand,2009,Regular Season,13,2009-12-06,Chargers,L 23 - 30,1,0
Ryan Pontbriand,2009,Regular Season,12,2009-11-29,@Bengals,L 7 - 16,1,0
Ryan Pontbriand,2009,Regular Season,11,2009-11-22,@Lions,L 37 - 38,1,0
Ryan Pontbriand,2009,Regular Season,10,2009-11-16,Ravens,L 0 - 16,1,0
Ryan Pontbriand,2009,Regular Season,8,2009-11-01,@Bears,L 6 - 30,1,0
Ryan Pontbriand,2009,Regular Season,7,2009-10-25,Packers,L 3 - 31,1,0
Ryan Pontbriand,2009,Regular Season,6,2009-10-18,@Steelers,L 14 - 27,1,0
Ryan Pontbriand,2009,Regular Season,5,2009-10-11,@Bills,W 6 - 3,1,0
Ryan Pontbriand,2009,Regular Season,4,2009-10-04,Bengals,L 20 - 23,1,0
Ryan Pontbriand,2009,Regular Season,3,2009-09-27,@Ravens,L 3 - 34,1,0
Ryan Pontbriand,2009,Regular Season,2,2009-09-20,@Broncos,L 6 - 27,1,0
Ryan Pontbriand,2009,Regular Season,1,2009-09-13,Vikings,L 20 - 34,1,0
Don Muhlbach,2009,Preseason,4,2009-09-03,@Bills,W 17 - 6,1,0
Don Muhlbach,2009,Preseason,2,2009-08-22,@Browns,L 10 - 27,1,0
Don Muhlbach,2009,Regular Season,17,2010-01-03,Bears,L 23 - 37,1,0
Don Muhlbach,2009,Regular Season,16,2009-12-27,@Niners,L 6 - 20,1,0
Don Muhlbach,2009,Regular Season,15,2009-12-20,Cardinals,L 24 - 31,0,0
Don Muhlbach,2009,Regular Season,14,2009-12-13,@Ravens,L 3 - 48,1,0
Don Muhlbach,2009,Regular Season,13,2009-12-06,@Bengals,L 13 - 23,1,0
Don Muhlbach,2009,Regular Season,12,2009-11-26,Packers,L 12 - 34,1,0
Don Muhlbach,2009,Regular Season,11,2009-11-22,Browns,W 38 - 37,1,0
Don Muhlbach,2009,Regular Season,10,2009-11-15,@Vikings,L 10 - 27,1,0
Don Muhlbach,2009,Regular Season,9,2009-11-08,@Seahawks,L 20 - 32,1,0
Don Muhlbach,2009,Regular Season,8,2009-11-01,Rams,L 10 - 17,1,0
Don Muhlbach,2009,Regular Season,6,2009-10-18,@Packers,L 0 - 26,1,0
Don Muhlbach,2009,Regular Season,5,2009-10-11,Steelers,L 20 - 28,1,0
Don Muhlbach,2009,Regular Season,4,2009-10-04,@Bears,L 24 - 48,1,0
Don Muhlbach,2009,Regular Season,3,2009-09-27,Redskins,W 19 - 14,1,0
Don Muhlbach,2009,Regular Season,2,2009-09-20,Vikings,L 13 - 27,1,0
Don Muhlbach,2009,Regular Season,1,2009-09-13,@Saints,L 27 - 45,1,0
Jeremy Cain,2009,Preseason,4,2009-09-03,Redskins,W 24 - 17,1,0
Jeremy Cain,2009,Preseason,3,2009-08-27,@Eagles,L 32 - 33,1,0
Jeremy Cain,2009,Preseason,2,2009-08-22,Buccaneers,L 23 - 24,1,0
Jeremy Cain,2009,Regular Season,17,2010-01-03,@Browns,L 17 - 23,1,0
Jeremy Cain,2009,Regular Season,16,2009-12-27,@Patriots,L 7 - 35,1,0
Jeremy Cain,2009,Regular Season,15,2009-12-17,Colts,L 31 - 35,1,0
Jeremy Cain,2009,Regular Season,14,2009-12-13,Dolphins,L 10 - 14,1,0
Jeremy Cain,2009,Regular Season,13,2009-12-06,Texans,W 23 - 18,1,0
Jeremy Cain,2009,Regular Season,12,2009-11-29,@Niners,L 3 - 20,1,0
Jeremy Cain,2009,Regular Season,11,2009-11-22,Bills,W 18 - 15,1,0
Jeremy Cain,2009,Regular Season,10,2009-11-15,@Jets,W 24 - 22,1,0
Jeremy Cain,2009,Regular Season,9,2009-11-08,Chiefs,W 24 - 21,1,0
Jeremy Cain,2009,Regular Season,8,2009-11-01,@Titans,L 13 - 30,1,0
Jeremy Cain,2009,Regular Season,6,2009-10-18,Rams,W 23 - 20,1,0
Jeremy Cain,2009,Regular Season,5,2009-10-11,@Seahawks,L 0 - 41,1,0
Jeremy Cain,2009,Regular Season,4,2009-10-04,Titans,W 37 - 17,1,0
Jeremy Cain,2009,Regular Season,3,2009-09-27,@Texans,W 31 - 24,1,0
Jeremy Cain,2009,Regular Season,2,2009-09-20,Cardinals,L 17 - 31,1,0
Jeremy Cain,2009,Regular Season,1,2009-09-13,@Colts,L 12 - 14,1,0
Cullen Loeffler,2009,Preseason,4,2009-09-04,Cowboys,L 31 - 35,1,0
Cullen Loeffler,2009,Preseason,3,2009-08-31,@Texans,W 17 - 10,1,0
Cullen Loeffler,2009,Preseason,2,2009-08-21,Chiefs,W 17 - 13,1,0
Cullen Loeffler,2009,Regular Season,17,2010-01-03,Giants,W 44 - 7,1,0
Cullen Loeffler,2009,Regular Season,16,2009-12-28,@Bears,L 30 - 36,1,0
Cullen Loeffler,2009,Regular Season,15,2009-12-20,@Panthers,L 7 - 26,1,0
Cullen Loeffler,2009,Regular Season,14,2009-12-13,Bengals,W 30 - 10,1,0
Cullen Loeffler,2009,Regular Season,13,2009-12-06,@Cardinals,L 17 - 30,1,0
Cullen Loeffler,2009,Regular Season,12,2009-11-29,Bears,W 36 - 10,1,0
Cullen Loeffler,2009,Regular Season,11,2009-11-22,Seahawks,W 35 - 9,1,0
Cullen Loeffler,2009,Regular Season,10,2009-11-15,Lions,W 27 - 10,1,0
Cullen Loeffler,2009,Regular Season,8,2009-11-01,@Packers,W 38 - 26,1,0
Cullen Loeffler,2009,Regular Season,7,2009-10-25,@Steelers,L 17 - 27,1,0
Cullen Loeffler,2009,Regular Season,6,2009-10-18,Ravens,W 33 - 31,1,0
Cullen Loeffler,2009,Regular Season,5,2009-10-11,@Rams,W 38 - 10,1,0
Cullen Loeffler,2009,Regular Season,4,2009-10-05,Packers,W 30 - 23,1,0
Cullen Loeffler,2009,Regular Season,3,2009-09-27,Niners,W 27 - 24,1,0
Cullen Loeffler,2009,Regular Season,2,2009-09-20,@Lions,W 27 - 13,1,0
Cullen Loeffler,2009,Regular Season,1,2009-09-13,@Browns,W 34 - 20,1,0
Cullen Loeffler,2009,Post Season,3,2010-01-24,@Saints,L 28 - 31,1,0
Cullen Loeffler,2009,Post Season,2,2010-01-17,Cowboys,W 34 - 3,1,0
Andrew Economos,2009,Preseason,4,2009-09-04,Texans,L 20 - 27,1,0
Andrew Economos,2009,Preseason,3,2009-08-27,Dolphins,L 6 - 10,1,0
Andrew Economos,2009,Preseason,2,2009-08-22,@Jaguars,W 24 - 23,1,0
Andrew Economos,2009,Preseason,1,2009-08-15,@Titans,L 20 - 27,1,0
Andrew Economos,2009,Regular Season,17,2010-01-03,Falcons,L 10 - 20,1,0
Andrew Economos,2009,Regular Season,16,2009-12-27,@Saints,W 20 - 17,1,0
Andrew Economos,2009,Regular Season,15,2009-12-20,@Seahawks,W 24 - 7,1,0
Andrew Economos,2009,Regular Season,14,2009-12-13,Jets,L 3 - 26,1,0
Andrew Economos,2009,Regular Season,13,2009-12-06,@Panthers,L 6 - 16,1,0
Andrew Economos,2009,Regular Season,12,2009-11-29,@Falcons,L 17 - 20,1,0
Andrew Economos,2009,Regular Season,11,2009-11-22,Saints,L 7 - 38,1,0
Andrew Economos,2009,Regular Season,10,2009-11-15,@Dolphins,L 23 - 25,1,0
Andrew Economos,2009,Regular Season,9,2009-11-08,Packers,W 38 - 28,1,0
Andrew Economos,2009,Regular Season,7,2009-10-25,Patriots,L 7 - 35,1,0
Andrew Economos,2009,Regular Season,6,2009-10-18,Panthers,L 21 - 28,1,0
Andrew Economos,2009,Regular Season,5,2009-10-11,@Eagles,L 14 - 33,1,0
Andrew Economos,2009,Regular Season,4,2009-10-04,@Redskins,L 13 - 16,1,0
Andrew Economos,2009,Regular Season,3,2009-09-27,Giants,L 0 - 24,1,0
Andrew Economos,2009,Regular Season,2,2009-09-20,@Bills,L 20 - 33,1,0
Andrew Economos,2009,Regular Season,1,2009-09-13,Cowboys,L 21 - 34,1,0
Greg Warren,2009,Preseason,4,2009-09-03,@Panthers,W 21 - 10,1,0
Greg Warren,2009,Preseason,2,2009-08-22,@Redskins,L 13 - 17,1,0
Greg Warren,2009,Preseason,1,2009-08-13,Cardinals,W 20 - 10,1,0
Greg Warren,2009,Regular Season,15,2009-12-20,Packers,W 37 - 36,1,0
Greg Warren,2009,Regular Season,14,2009-12-10,@Browns,L 6 - 13,1,0
Greg Warren,2009,Regular Season,13,2009-12-06,Raiders,L 24 - 27,1,0
Greg Warren,2009,Regular Season,12,2009-11-29,@Ravens,L 17 - 20,1,0
Greg Warren,2009,Regular Season,11,2009-11-22,@Chiefs,L 24 - 27,1,0
Greg Warren,2009,Regular Season,10,2009-11-15,Bengals,L 12 - 18,1,0
Greg Warren,2009,Regular Season,9,2009-11-09,@Broncos,W 28 - 10,1,0
Greg Warren,2009,Regular Season,7,2009-10-25,Vikings,W 27 - 17,1,0
Greg Warren,2009,Regular Season,6,2009-10-18,Browns,W 27 - 14,1,0
Greg Warren,2009,Regular Season,5,2009-10-11,@Lions,W 28 - 20,1,0
Greg Warren,2009,Regular Season,4,2009-10-04,Chargers,W 38 - 28,1,0
Greg Warren,2009,Regular Season,3,2009-09-27,@Bengals,L 20 - 23,1,0
Greg Warren,2009,Regular Season,2,2009-09-20,@Bears,L 14 - 17,1,0
Greg Warren,2009,Regular Season,1,2009-09-10,Titans,W 13 - 10,1,0
John Denney,2009,Preseason,4,2009-09-03,@Saints,W 10 - 7,1,0
John Denney,2009,Preseason,3,2009-08-27,@Buccaneers,W 10 - 6,1,0
John Denney,2009,Preseason,2,2009-08-22,Panthers,W 27 - 17,1,0
John Denney,2009,Regular Season,17,2010-01-03,Steelers,L 24 - 30,1,0
John Denney,2009,Regular Season,16,2009-12-27,Texans,L 20 - 27,1,0
John Denney,2009,Regular Season,15,2009-12-20,@Titans,L 24 - 27,1,0
John Denney,2009,Regular Season,14,2009-12-13,@Jaguars,W 14 - 10,1,0
John Denney,2009,Regular Season,13,2009-12-06,Patriots,W 22 - 21,1,0
John Denney,2009,Regular Season,12,2009-11-29,@Bills,L 14 - 31,1,0
John Denney,2009,Regular Season,11,2009-11-19,@Panthers,W 24 - 17,1,0
John Denney,2009,Regular Season,10,2009-11-15,Buccaneers,W 25 - 23,1,0
John Denney,2009,Regular Season,9,2009-11-08,@Patriots,L 17 - 27,1,0
John Denney,2009,Regular Season,8,2009-11-01,@Jets,W 30 - 25,1,0
John Denney,2009,Regular Season,7,2009-10-25,Saints,L 34 - 46,1,0
John Denney,2009,Regular Season,5,2009-10-12,Jets,W 31 - 27,1,0
John Denney,2009,Regular Season,4,2009-10-04,Bills,W 38 - 10,1,0
John Denney,2009,Regular Season,3,2009-09-27,@Chargers,L 13 - 23,1,0
John Denney,2009,Regular Season,2,2009-09-21,Colts,L 23 - 27,1,0
John Denney,2009,Regular Season,1,2009-09-13,@Falcons,L 7 - 19,1,0
Jon Condo,2009,Preseason,4,2009-09-03,@Seahawks,L 21 - 31,1,0
Jon Condo,2009,Preseason,2,2009-08-22,@Niners,L 20 - 21,1,0
Jon Condo,2009,Preseason,1,2009-08-13,Cowboys,W 31 - 10,1,0
Jon Condo,2009,Regular Season,17,2010-01-03,Ravens,L 13 - 21,1,0
Jon Condo,2009,Regular Season,16,2009-12-27,@Browns,L 9 - 23,1,0
Jon Condo,2009,Regular Season,15,2009-12-20,@Broncos,W 20 - 19,1,0
Jon Condo,2009,Regular Season,14,2009-12-13,Redskins,L 13 - 34,1,0
Jon Condo,2009,Regular Season,13,2009-12-06,@Steelers,W 27 - 24,1,0
Jon Condo,2009,Regular Season,12,2009-11-26,@Cowboys,L 7 - 24,1,0
Jon Condo,2009,Regular Season,11,2009-11-22,Bengals,W 20 - 17,1,0
Jon Condo,2009,Regular Season,10,2009-11-15,Chiefs,L 10 - 16,1,0
Jon Condo,2009,Regular Season,8,2009-11-01,@Chargers,L 16 - 24,1,0
Jon Condo,2009,Regular Season,7,2009-10-25,Jets,L 0 - 38,1,0
Jon Condo,2009,Regular Season,6,2009-10-18,Eagles,W 13 - 9,1,0
Jon Condo,2009,Regular Season,5,2009-10-11,@Giants,L 7 - 44,1,0
Jon Condo,2009,Regular Season,4,2009-10-04,@Texans,L 6 - 29,1,0
Jon Condo,2009,Regular Season,3,2009-09-27,Broncos,L 3 - 23,1,0
Jon Condo,2009,Regular Season,2,2009-09-20,@Chiefs,W 13 - 10,1,0
Jon Condo,2009,Regular Season,1,2009-09-14,Chargers,L 20 - 24,1,0
L P Ladouceur,2009,Preseason,4,2009-09-04,@Vikings,W 35 - 31,1,0
L P Ladouceur,2009,Preseason,3,2009-08-29,Niners,L 13 - 20,1,0
L P Ladouceur,2009,Preseason,2,2009-08-21,Titans,W 30 - 10,1,0
L P Ladouceur,2009,Preseason,1,2009-08-13,@Raiders,L 10 - 31,1,0
L P Ladouceur,2009,Regular Season,17,2010-01-03,Eagles,W 24 - 0,1,0
L P Ladouceur,2009,Regular Season,16,2009-12-27,@Redskins,W 17 - 0,1,0
L P Ladouceur,2009,Regular Season,15,2009-12-19,@Saints,W 24 - 17,1,0
L P Ladouceur,2009,Regular Season,14,2009-12-13,Chargers,L 17 - 20,1,0
L P Ladouceur,2009,Regular Season,13,2009-12-06,@Giants,L 24 - 31,1,0
L P Ladouceur,2009,Regular Season,12,2009-11-26,Raiders,W 24 - 7,1,0
L P Ladouceur,2009,Regular Season,11,2009-11-22,Redskins,W 7 - 6,1,0
L P Ladouceur,2009,Regular Season,10,2009-11-15,@Packers,L 7 - 17,1,0
L P Ladouceur,2009,Regular Season,9,2009-11-08,@Eagles,W 20 - 16,1,0
L P Ladouceur,2009,Regular Season,8,2009-11-01,Seahawks,W 38 - 17,1,0
L P Ladouceur,2009,Regular Season,7,2009-10-25,Falcons,W 37 - 21,1,0
L P Ladouceur,2009,Regular Season,5,2009-10-11,@Chiefs,W 26 - 20,1,0
L P Ladouceur,2009,Regular Season,4,2009-10-04,@Broncos,L 10 - 17,1,0
L P Ladouceur,2009,Regular Season,3,2009-09-28,Panthers,W 21 - 7,1,0
L P Ladouceur,2009,Regular Season,2,2009-09-20,Giants,L 31 - 33,1,0
L P Ladouceur,2009,Regular Season,1,2009-09-13,@Buccaneers,W 34 - 21,1,0
L P Ladouceur,2009,Post Season,2,2010-01-17,@Vikings,L 3 - 34,1,0
L P Ladouceur,2009,Post Season,1,2010-01-09,Eagles,W 34 - 14,1,0
Matt Katula,2009,Preseason,4,2009-09-03,@Falcons,W 20 - 3,1,0
Matt Katula,2009,Preseason,2,2009-08-24,Jets,W 24 - 23,1,0
Matt Katula,2009,Preseason,1,2009-08-13,Redskins,W 23 - 0,1,0
Matt Katula,2009,Regular Season,17,2010-01-03,@Raiders,W 21 - 13,1,0
Matt Katula,2009,Regular Season,16,2009-12-27,@Steelers,L 20 - 23,1,0
Matt Katula,2009,Regular Season,15,2009-12-20,Bears,W 31 - 7,1,0
Matt Katula,2009,Regular Season,14,2009-12-13,Lions,W 48 - 3,1,0
Matt Katula,2009,Regular Season,13,2009-12-07,@Packers,L 14 - 27,1,0
Matt Katula,2009,Regular Season,12,2009-11-29,Steelers,W 20 - 17,1,0
Matt Katula,2009,Regular Season,11,2009-11-22,Colts,L 15 - 17,1,0
Matt Katula,2009,Regular Season,10,2009-11-16,@Browns,W 16 - 0,1,0
Matt Katula,2009,Regular Season,9,2009-11-08,@Bengals,L 7 - 17,1,0
Matt Katula,2009,Regular Season,8,2009-11-01,Broncos,W 30 - 7,1,0
Matt Katula,2009,Regular Season,6,2009-10-18,@Vikings,L 31 - 33,1,0
Matt Katula,2009,Regular Season,5,2009-10-11,Bengals,L 14 - 17,1,0
Matt Katula,2009,Regular Season,4,2009-10-04,@Patriots,L 21 - 27,1,0
Matt Katula,2009,Regular Season,3,2009-09-27,Browns,W 34 - 3,1,0
Matt Katula,2009,Regular Season,2,2009-09-20,@Chargers,W 31 - 26,1,0
Matt Katula,2009,Regular Season,1,2009-09-13,Chiefs,W 38 - 24,1,0
Matt Katula,2009,Post Season,2,2010-01-16,@Colts,L 3 - 20,1,0
Matt Katula,2009,Post Season,1,2010-01-10,@Patriots,W 33 - 14,1,0
Thomas Gafford,2009,Preseason,4,2009-09-03,@Rams,L 9 - 17,1,0
Thomas Gafford,2009,Preseason,2,2009-08-21,@Vikings,L 13 - 17,1,0
Thomas Gafford,2009,Regular Season,17,2010-01-03,@Broncos,W 44 - 24,1,0
Thomas Gafford,2009,Regular Season,16,2009-12-27,@Bengals,L 10 - 17,1,0
Thomas Gafford,2009,Regular Season,15,2009-12-20,Browns,L 34 - 41,1,0
Thomas Gafford,2009,Regular Season,14,2009-12-13,Bills,L 10 - 16,1,0
Thomas Gafford,2009,Regular Season,13,2009-12-06,Broncos,L 13 - 44,1,0
Thomas Gafford,2009,Regular Season,12,2009-11-29,@Chargers,L 14 - 43,1,0
Thomas Gafford,2009,Regular Season,11,2009-11-22,Steelers,W 27 - 24,1,0
Thomas Gafford,2009,Regular Season,10,2009-11-15,@Raiders,W 16 - 10,1,0
Thomas Gafford,2009,Regular Season,9,2009-11-08,@Jaguars,L 21 - 24,1,0
Thomas Gafford,2009,Regular Season,7,2009-10-25,Chargers,L 7 - 37,1,0
Thomas Gafford,2009,Regular Season,6,2009-10-18,@Redskins,W 14 - 6,1,0
Thomas Gafford,2009,Regular Season,5,2009-10-11,Cowboys,L 20 - 26,1,0
Thomas Gafford,2009,Regular Season,4,2009-10-04,Giants,L 16 - 27,1,0
Thomas Gafford,2009,Regular Season,3,2009-09-27,@Eagles,L 14 - 34,1,0
Thomas Gafford,2009,Regular Season,2,2009-09-20,Raiders,L 10 - 13,1,0
Thomas Gafford,2009,Regular Season,1,2009-09-13,@Ravens,L 24 - 38,1,0
Ryan Neill,2009,Preseason,1,2009-08-15,Bears,W 27 - 20,1,0
Ryan Neill,2009,Preseason,0,2009-08-09,@Titans,L 18 - 21,1,0
Ryan Neill,2009,Regular Season,17,2010-01-03,Niners,L 6 - 28,1,0
Ryan Neill,2009,Regular Season,16,2009-12-27,@Cardinals,L 10 - 31,1,0
Ryan Neill,2009,Regular Season,15,2009-12-20,Texans,L 13 - 16,1,0
Ryan Neill,2009,Regular Season,14,2009-12-13,@Titans,L 7 - 47,1,0
Ryan Neill,2009,Regular Season,13,2009-12-06,@Bears,L 9 - 17,1,0
Ryan Neill,2009,Regular Season,12,2009-11-29,Seahawks,L 17 - 27,1,0
Ryan Neill,2009,Regular Season,11,2009-11-22,Cardinals,L 13 - 21,1,0
Ryan Neill,2009,Regular Season,10,2009-11-15,Saints,L 23 - 28,1,0
Ryan Neill,2009,Regular Season,8,2009-11-01,@Lions,W 17 - 10,1,0
Jared Retkofsky,2009,Regular Season,17,2010-01-03,@Dolphins,W 30 - 24,1,0
Jared Retkofsky,2009,Regular Season,16,2009-12-27,Ravens,W 23 - 20,1,0
Zak DeOssie,2009,Preseason,4,2009-09-03,@Patriots,L 27 - 38,1,0
Zak DeOssie,2009,Preseason,2,2009-08-22,@Bears,L 3 - 17,1,0
Zak DeOssie,2009,Preseason,1,2009-08-17,Panthers,W 24 - 17,1,0
Zak DeOssie,2009,Regular Season,17,2010-01-03,@Vikings,L 7 - 44,1,0
Zak DeOssie,2009,Regular Season,16,2009-12-27,Panthers,L 9 - 41,1,0
Zak DeOssie,2009,Regular Season,15,2009-12-21,@Redskins,W 45 - 12,1,0
Zak DeOssie,2009,Regular Season,14,2009-12-13,Eagles,L 38 - 45,1,0
Zak DeOssie,2009,Regular Season,13,2009-12-06,Cowboys,W 31 - 24,1,0
Zak DeOssie,2009,Regular Season,12,2009-11-26,@Broncos,L 6 - 26,1,0
Zak DeOssie,2009,Regular Season,11,2009-11-22,Falcons,W 34 - 31,1,0
Zak DeOssie,2009,Regular Season,9,2009-11-08,Chargers,L 20 - 21,1,0
Zak DeOssie,2009,Regular Season,8,2009-11-01,@Eagles,L 17 - 40,1,0
Zak DeOssie,2009,Regular Season,7,2009-10-25,Cardinals,L 17 - 24,1,0
Zak DeOssie,2009,Regular Season,6,2009-10-18,@Saints,L 27 - 48,1,0
Zak DeOssie,2009,Regular Season,5,2009-10-11,Raiders,W 44 - 7,1,0
Zak DeOssie,2009,Regular Season,4,2009-10-04,@Chiefs,W 27 - 16,1,0
Zak DeOssie,2009,Regular Season,3,2009-09-27,@Buccaneers,W 24 - 0,1,0
Zak DeOssie,2009,Regular Season,2,2009-09-20,@Cowboys,W 33 - 31,1,0
Zak DeOssie,2009,Regular Season,1,2009-09-13,Redskins,W 23 - 17,1,0
Brett Goode,2009,Preseason,4,2009-09-03,@Titans,L 13 - 27,1,0
Brett Goode,2009,Preseason,3,2009-08-28,@Cardinals,W 44 - 37,1,0
Brett Goode,2009,Preseason,2,2009-08-22,Bills,W 31 - 21,1,0
Brett Goode,2009,Preseason,1,2009-08-15,Browns,W 17 - 0,1,0
Brett Goode,2009,Regular Season,17,2010-01-03,@Cardinals,W 33 - 7,1,0
Brett Goode,2009,Regular Season,16,2009-12-27,Seahawks,W 48 - 10,1,0
Brett Goode,2009,Regular Season,15,2009-12-20,@Steelers,L 36 - 37,1,0
Brett Goode,2009,Regular Season,14,2009-12-13,@Bears,W 21 - 14,1,0
Brett Goode,2009,Regular Season,13,2009-12-07,Ravens,W 27 - 14,1,0
Brett Goode,2009,Regular Season,12,2009-11-26,@Lions,W 34 - 12,1,0
Brett Goode,2009,Regular Season,11,2009-11-22,Niners,W 30 - 24,1,0
Brett Goode,2009,Regular Season,10,2009-11-15,Cowboys,W 17 - 7,1,0
Brett Goode,2009,Regular Season,9,2009-11-08,@Buccaneers,L 28 - 38,1,0
Brett Goode,2009,Regular Season,8,2009-11-01,Vikings,L 26 - 38,1,0
Brett Goode,2009,Regular Season,7,2009-10-25,@Browns,W 31 - 3,1,0
Brett Goode,2009,Regular Season,6,2009-10-18,Lions,W 26 - 0,1,0
Brett Goode,2009,Regular Season,4,2009-10-05,@Vikings,L 23 - 30,1,0
Brett Goode,2009,Regular Season,3,2009-09-27,@Rams,W 36 - 17,1,0
Brett Goode,2009,Regular Season,2,2009-09-20,Bengals,L 24 - 31,1,0
Brett Goode,2009,Regular Season,1,2009-09-13,Bears,W 21 - 15,1,0
Brett Goode,2009,Post Season,1,2010-01-10,@Cardinals,L 45 - 51,1,0
J J Jansen,2009,Preseason,4,2009-09-03,Steelers,L 10 - 21,1,0
J J Jansen,2009,Preseason,2,2009-08-22,@Dolphins,L 17 - 27,1,0
J J Jansen,2009,Preseason,1,2009-08-17,@Giants,L 17 - 24,1,0
J J Jansen,2009,Regular Season,17,2010-01-03,Saints,W 23 - 10,1,0
J J Jansen,2009,Regular Season,16,2009-12-27,@Giants,W 41 - 9,1,0
J J Jansen,2009,Regular Season,15,2009-12-20,Vikings,W 26 - 7,1,0
J J Jansen,2009,Regular Season,14,2009-12-13,@Patriots,L 10 - 20,1,0
J J Jansen,2009,Regular Season,13,2009-12-06,Buccaneers,W 16 - 6,1,0
J J Jansen,2009,Regular Season,12,2009-11-29,@Jets,L 6 - 17,1,0
J J Jansen,2009,Regular Season,11,2009-11-19,Dolphins,L 17 - 24,1,0
J J Jansen,2009,Regular Season,10,2009-11-15,Falcons,W 28 - 19,1,0
J J Jansen,2009,Regular Season,9,2009-11-08,@Saints,L 20 - 30,1,0
J J Jansen,2009,Regular Season,8,2009-11-01,@Cardinals,W 34 - 21,1,0
